access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.1431229901e+02,3.0723300600e+02,7.9469142552e+08,8.1300278317e+08
write,1,3.1431208777e+02,3.1150662708e+02,7.9469195960e+08,8.0184903705e+08
write,2,3.1431169295e+02,3.1076692009e+02,7.9469295785e+08,8.0375764862e+08
write,3,3.1431338096e+02,3.0716786313e+02,7.9468868999e+08,8.1317520138e+08
write,4,3.1431332588e+02,3.0601026797e+02,7.9468882924e+08,8.1625133240e+08
write,5,3.1430937195e+02,3.0402006102e+02,7.9469882623e+08,8.2159475965e+08
write,6,3.1431215382e+02,3.1182608104e+02,7.9469179262e+08,8.0102757322e+08
write,7,3.1431167793e+02,3.1308990788e+02,7.9469299583e+08,7.9779412453e+08
write,8,3.1431348586e+02,3.0786975789e+02,7.9468842476e+08,8.1132128947e+08
write,9,3.1430794215e+02,3.1301338601e+02,7.9470244134e+08,7.9798915996e+08
write,10,3.1431208897e+02,3.0779763198e+02,7.9469195659e+08,8.1151140558e+08
write,11,3.1431302619e+02,3.0018488097e+02,7.9468958696e+08,8.3209150358e+08
write,12,3.1431262803e+02,3.0911148381e+02,7.9469059365e+08,8.0806214599e+08
write,13,3.1431258893e+02,3.1314678788e+02,7.9469069251e+08,7.9764921317e+08
write,14,3.1431291890e+02,3.0498076797e+02,7.9468985822e+08,8.1900668893e+08
write,15,3.1431262016e+02,3.0749661684e+02,7.9469061354e+08,8.1230581177e+08
write,16,3.1431241083e+02,3.0922824502e+02,7.9469114280e+08,8.0775703055e+08
write,17,3.1431036186e+02,3.1413303995e+02,7.9469632334e+08,7.9514491376e+08
write,18,3.1431226420e+02,3.0953140092e+02,7.9469151353e+08,8.0696591111e+08
write,19,3.1431310606e+02,3.1230811191e+02,7.9468938502e+08,7.9979123000e+08
