access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.0461248016e+02,2.0458270311e+02,2.3603652701e+06,2.3607088217e+06
read,1,2.0461250186e+02,2.0458271217e+02,2.3603650198e+06,2.3607087171e+06
read,2,2.0461248517e+02,2.0458269715e+02,2.3603652123e+06,2.3607088904e+06
read,3,2.0461247993e+02,2.0458269405e+02,2.3603652728e+06,2.3607089262e+06
read,4,2.0461250401e+02,2.0458264112e+02,2.3603649950e+06,2.3607095370e+06
read,5,2.0461247301e+02,2.0458265710e+02,2.3603653526e+06,2.3607093526e+06
read,6,2.0461268210e+02,2.0458264804e+02,2.3603629405e+06,2.3607094572e+06
read,7,2.0461250019e+02,2.0458266902e+02,2.3603650390e+06,2.3607092151e+06
read,8,2.0461268806e+02,2.0458298683e+02,2.3603628718e+06,2.3607055478e+06
read,9,2.0461265612e+02,2.0458299303e+02,2.3603632403e+06,2.3607054763e+06
read,10,2.0461268711e+02,2.0458298802e+02,2.3603628828e+06,2.3607055340e+06
read,11,2.0461266708e+02,2.0458299398e+02,2.3603631138e+06,2.3607054653e+06
read,12,2.0461288404e+02,2.0458293080e+02,2.3603606110e+06,2.3607061943e+06
read,13,2.0461266685e+02,2.0458293819e+02,2.3603631165e+06,2.3607061090e+06
read,14,2.0461268520e+02,2.0458293509e+02,2.3603629048e+06,2.3607061448e+06
read,15,2.0461269593e+02,2.0458294010e+02,2.3603627810e+06,2.3607060870e+06
