access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.7708300114e+02,2.7708259797e+02,2.9234018568e+08,2.9234061104e+08
read,1,2.7708299017e+02,2.7708259416e+02,2.9234019725e+08,2.9234061507e+08
read,2,2.7708298302e+02,2.7708259702e+02,2.9234020479e+08,2.9234061205e+08
read,3,2.7708298922e+02,2.7708259702e+02,2.9234019825e+08,2.9234061205e+08
read,4,2.7708297896e+02,2.7708259702e+02,2.9234020907e+08,2.9234061205e+08
read,5,2.7708297300e+02,2.7708259296e+02,2.9234021536e+08,2.9234061632e+08
read,6,2.7708300209e+02,2.7708259511e+02,2.9234018467e+08,2.9234061406e+08
read,7,2.7708300018e+02,2.7708259606e+02,2.9234018668e+08,2.9234061305e+08
read,8,2.7708297300e+02,2.7708259702e+02,2.9234021536e+08,2.9234061205e+08
read,9,2.7708296394e+02,2.7708259606e+02,2.9234022492e+08,2.9234061305e+08
read,10,2.7708297300e+02,2.7708260322e+02,2.9234021536e+08,2.9234060551e+08
read,11,2.7708296704e+02,2.7708259821e+02,2.9234022165e+08,2.9234061079e+08
read,12,2.7708295107e+02,2.7708260202e+02,2.9234023850e+08,2.9234060677e+08
read,13,2.7708293581e+02,2.7708260679e+02,2.9234025460e+08,2.9234060173e+08
read,14,2.7708294582e+02,2.7708260202e+02,2.9234024403e+08,2.9234060677e+08
read,15,2.7708295012e+02,2.7708260298e+02,2.9234023951e+08,2.9234060576e+08
