access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,4.7102742505e+02,4.7102406192e+02,2.8448663002e+06,2.8448866127e+06
read,1,4.7102742505e+02,4.7102406192e+02,2.8448663002e+06,2.8448866127e+06
read,2,4.7102742910e+02,4.7102406907e+02,2.8448662757e+06,2.8448865695e+06
read,3,4.7102742600e+02,4.7102406502e+02,2.8448662944e+06,2.8448865940e+06
read,4,4.7102743006e+02,4.7102408695e+02,2.8448662700e+06,2.8448864615e+06
read,5,4.7102741408e+02,4.7102408099e+02,2.8448663664e+06,2.8448864975e+06
read,6,4.7102744889e+02,4.7102409005e+02,2.8448661562e+06,2.8448864428e+06
read,7,4.7102745485e+02,4.7102408695e+02,2.8448661202e+06,2.8448864615e+06
read,8,4.7102745795e+02,4.7102409506e+02,2.8448661015e+06,2.8448864125e+06
read,9,4.7102743316e+02,4.7102410102e+02,2.8448662512e+06,2.8448863765e+06
read,10,4.7102745295e+02,4.7102410007e+02,2.8448661317e+06,2.8448863823e+06
read,11,4.7102745295e+02,4.7102410603e+02,2.8448661317e+06,2.8448863463e+06
read,12,4.7102746511e+02,4.7102409911e+02,2.8448660583e+06,2.8448863880e+06
read,13,4.7102744699e+02,4.7102410913e+02,2.8448661677e+06,2.8448863276e+06
read,14,4.7102747393e+02,4.7102410316e+02,2.8448660050e+06,2.8448863636e+06
read,15,4.7102744484e+02,4.7102410913e+02,2.8448661807e+06,2.8448863276e+06
