access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,8.4872447300e+02,8.4871253896e+02,7.5435498144e+07,7.5436558869e+07
read,1,8.4872451496e+02,8.4871263313e+02,7.5435494415e+07,7.5436550498e+07
read,2,8.4872463894e+02,8.4871252298e+02,7.5435483395e+07,7.5436560289e+07
read,3,8.4872460198e+02,8.4871263194e+02,7.5435486680e+07,7.5436550604e+07
read,4,8.4872449422e+02,8.4871251988e+02,7.5435496258e+07,7.5436560564e+07
read,5,8.4872441483e+02,8.4871263599e+02,7.5435503315e+07,7.5436550244e+07
read,6,8.4872429490e+02,8.4871252584e+02,7.5435513974e+07,7.5436560035e+07
read,7,8.4872447205e+02,8.4871268320e+02,7.5435498229e+07,7.5436546048e+07
read,8,8.4872452402e+02,8.4871261811e+02,7.5435493609e+07,7.5436551834e+07
read,9,8.4872438598e+02,8.4871272421e+02,7.5435505879e+07,7.5436542403e+07
read,10,8.4872429991e+02,8.4871266484e+02,7.5435513529e+07,7.5436547680e+07
read,11,8.4872441483e+02,8.4871275401e+02,7.5435503315e+07,7.5436539754e+07
read,12,8.4872455907e+02,8.4871265602e+02,7.5435490494e+07,7.5436548464e+07
read,13,8.4872434902e+02,8.4871274090e+02,7.5435509164e+07,7.5436540920e+07
read,14,8.4872431493e+02,8.4871269202e+02,7.5435512194e+07,7.5436545264e+07
read,15,8.4872443700e+02,8.4871276617e+02,7.5435501344e+07,7.5436538674e+07
read,16,8.4872456717e+02,8.4871289301e+02,7.5435489774e+07,7.5436527400e+07
read,17,8.4872453713e+02,8.4871294999e+02,7.5435492444e+07,7.5436522335e+07
read,18,8.4872453618e+02,8.4871268415e+02,7.5435492529e+07,7.5436545963e+07
read,19,8.4872462487e+02,8.4871295905e+02,7.5435484646e+07,7.5436521530e+07
read,20,8.4872455406e+02,8.4871270800e+02,7.5435490939e+07,7.5436543844e+07
read,21,8.4872444797e+02,8.4871296406e+02,7.5435500369e+07,7.5436521085e+07
read,22,8.4872438788e+02,8.4871260715e+02,7.5435505709e+07,7.5436552808e+07
read,23,8.4872437310e+02,8.4871280408e+02,7.5435507023e+07,7.5436535304e+07
read,24,8.4872436714e+02,8.4871274090e+02,7.5435507553e+07,7.5436540920e+07
read,25,8.4872468996e+02,8.4871299195e+02,7.5435478861e+07,7.5436518605e+07
read,26,8.4872436595e+02,8.4871290016e+02,7.5435507659e+07,7.5436526764e+07
read,27,8.4872461200e+02,8.4871292210e+02,7.5435485790e+07,7.5436524814e+07
read,28,8.4872442389e+02,8.4871278000e+02,7.5435502510e+07,7.5436537444e+07
read,29,8.4872459817e+02,8.4871291304e+02,7.5435487019e+07,7.5436525620e+07
read,30,8.4872446704e+02,8.4871279216e+02,7.5435498674e+07,7.5436536364e+07
read,31,8.4872444487e+02,8.4871285105e+02,7.5435500645e+07,7.5436531129e+07
read,32,8.4872459388e+02,8.4871299887e+02,7.5435487401e+07,7.5436517991e+07
read,33,8.4872447801e+02,8.4871284795e+02,7.5435497699e+07,7.5436531405e+07
read,34,8.4872462797e+02,8.4871274090e+02,7.5435484370e+07,7.5436540920e+07
read,35,8.4872457504e+02,8.4871288610e+02,7.5435489075e+07,7.5436528014e+07
read,36,8.4872447300e+02,8.4871274304e+02,7.5435498144e+07,7.5436540729e+07
read,37,8.4872434306e+02,8.4871290302e+02,7.5435509693e+07,7.5436526510e+07
read,38,8.4872451806e+02,8.4871276498e+02,7.5435494139e+07,7.5436538780e+07
read,39,8.4872437096e+02,8.4871280384e+02,7.5435507214e+07,7.5436535325e+07
read,40,8.4872454095e+02,8.4871278095e+02,7.5435492105e+07,7.5436537360e+07
read,41,8.4872440696e+02,8.4871311617e+02,7.5435504014e+07,7.5436507565e+07
read,42,8.4872425508e+02,8.4871288490e+02,7.5435517513e+07,7.5436528120e+07
read,43,8.4872440410e+02,8.4871295500e+02,7.5435504268e+07,7.5436521890e+07
read,44,8.4872447920e+02,8.4871282482e+02,7.5435497593e+07,7.5436533460e+07
read,45,8.4872435212e+02,8.4871296096e+02,7.5435508888e+07,7.5436521360e+07
read,46,8.4872442698e+02,8.4871287012e+02,7.5435502234e+07,7.5436529434e+07
read,47,8.4872435904e+02,8.4871285820e+02,7.5435508274e+07,7.5436530494e+07
read,48,8.4872467899e+02,8.4871297693e+02,7.5435479835e+07,7.5436519940e+07
read,49,8.4872458792e+02,8.4871319604e+02,7.5435487930e+07,7.5436500465e+07
read,50,8.4872466612e+02,8.4871290493e+02,7.5435480980e+07,7.5436526340e+07
read,51,8.4872471094e+02,8.4871308613e+02,7.5435476996e+07,7.5436510235e+07
read,52,8.4872476888e+02,8.4871291018e+02,7.5435471846e+07,7.5436525874e+07
read,53,8.4872450686e+02,8.4871312189e+02,7.5435495135e+07,7.5436507056e+07
read,54,8.4872455907e+02,8.4871286798e+02,7.5435490494e+07,7.5436529625e+07
read,55,8.4872451806e+02,8.4871300411e+02,7.5435494139e+07,7.5436517525e+07
read,56,8.4872455192e+02,8.4871290684e+02,7.5435491130e+07,7.5436526171e+07
read,57,8.4872475910e+02,8.4871313500e+02,7.5435472715e+07,7.5436505890e+07
read,58,8.4872453094e+02,8.4871305919e+02,7.5435492995e+07,7.5436512629e+07
read,59,8.4872470903e+02,8.4871312189e+02,7.5435477165e+07,7.5436507056e+07
read,60,8.4872455287e+02,8.4871298909e+02,7.5435491045e+07,7.5436518860e+07
read,61,8.4872456098e+02,8.4871306300e+02,7.5435490325e+07,7.5436512290e+07
read,62,8.4872452116e+02,8.4871301222e+02,7.5435493864e+07,7.5436516804e+07
read,63,8.4872455788e+02,8.4871302605e+02,7.5435490600e+07,7.5436515575e+07
read,64,8.4872461820e+02,8.4871322083e+02,7.5435485239e+07,7.5436498261e+07
read,65,8.4872457099e+02,8.4871305180e+02,7.5435489435e+07,7.5436513286e+07
read,66,8.4872453904e+02,8.4871294594e+02,7.5435492274e+07,7.5436522695e+07
read,67,8.4872455716e+02,8.4871312881e+02,7.5435490664e+07,7.5436506441e+07
read,68,8.4872444987e+02,8.4871292591e+02,7.5435500200e+07,7.5436524475e+07
read,69,8.4872437811e+02,8.4871311092e+02,7.5435506578e+07,7.5436508031e+07
read,70,8.4872444105e+02,8.4871298003e+02,7.5435500984e+07,7.5436519665e+07
read,71,8.4872446895e+02,8.4871307015e+02,7.5435498505e+07,7.5436511654e+07
read,72,8.4872458911e+02,8.4871298885e+02,7.5435487824e+07,7.5436518881e+07
read,73,8.4872445798e+02,8.4871336818e+02,7.5435499479e+07,7.5436485165e+07
read,74,8.4872429085e+02,8.4871311617e+02,7.5435514334e+07,7.5436507565e+07
read,75,8.4872436690e+02,8.4871316791e+02,7.5435507574e+07,7.5436502966e+07
