access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.0406522799e+02,3.0247604799e+02,8.3474953135e+07,8.3913522490e+07
write,1,3.0406476402e+02,3.0343896699e+02,8.3475080507e+07,8.3647235251e+07
write,2,3.0406516600e+02,3.0117917395e+02,8.3474970153e+07,8.4274853149e+07
write,3,3.0406557703e+02,3.0111250401e+02,8.3474857312e+07,8.4293512619e+07
write,4,3.0406505799e+02,3.0338968897e+02,8.3474999803e+07,8.3660821639e+07
write,5,3.0406519508e+02,3.0121896982e+02,8.3474962167e+07,8.4263719085e+07
write,6,3.0406573200e+02,3.0283654284e+02,8.3474814767e+07,8.3813632323e+07
write,7,3.0406575298e+02,3.0060422897e+02,8.3474809008e+07,8.4436039848e+07
write,8,3.0406563687e+02,3.0054393792e+02,8.3474840883e+07,8.4452978262e+07
write,9,3.0406885409e+02,3.0115253615e+02,8.3473957672e+07,8.4282307498e+07
write,10,3.0406577611e+02,3.0095208979e+02,8.3474802659e+07,8.4338442953e+07
write,11,3.0406575584e+02,3.0117160916e+02,8.3474808222e+07,8.4276969952e+07
write,12,3.0406534195e+02,3.0118225789e+02,8.3474921848e+07,8.4273990220e+07
write,13,3.0406532812e+02,3.0136726499e+02,8.3474925645e+07,8.4222255052e+07
write,14,3.0406556106e+02,3.0131814599e+02,8.3474861697e+07,8.4235984436e+07
write,15,3.0406551719e+02,3.0060793090e+02,8.3474873740e+07,8.4435000035e+07
