access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.5985943198e+02,2.5963642907e+02,9.7675233346e+07,9.7759127048e+07
read,1,2.5985938001e+02,2.5963642907e+02,9.7675252882e+07,9.7759127048e+07
read,2,2.5985942793e+02,2.5963642693e+02,9.7675234869e+07,9.7759127856e+07
read,3,2.5985940289e+02,2.5963643193e+02,9.7675244279e+07,9.7759125971e+07
read,4,2.5985939097e+02,2.5963642693e+02,9.7675248760e+07,9.7759127856e+07
read,5,2.5985940504e+02,2.5963642597e+02,9.7675243473e+07,9.7759128215e+07
read,6,2.5985971498e+02,2.5963642287e+02,9.7675126972e+07,9.7759129382e+07
read,7,2.5985977411e+02,2.5963642883e+02,9.7675104747e+07,9.7759127138e+07
read,8,2.5985973406e+02,2.5963643503e+02,9.7675119803e+07,9.7759124804e+07
read,9,2.5985969806e+02,2.5963644004e+02,9.7675133335e+07,9.7759122919e+07
read,10,2.5985970807e+02,2.5963643718e+02,9.7675129571e+07,9.7759123996e+07
read,11,2.5985975599e+02,2.5963644290e+02,9.7675111558e+07,9.7759121842e+07
read,12,2.5985917592e+02,2.5963643885e+02,9.7675329594e+07,9.7759123368e+07
read,13,2.5985917401e+02,2.5963644195e+02,9.7675330311e+07,9.7759122201e+07
read,14,2.5985917401e+02,2.5963643909e+02,9.7675330311e+07,9.7759123278e+07
read,15,2.5985913897e+02,2.5963644290e+02,9.7675343484e+07,9.7759121842e+07
