access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5138200998e+01,3.5097398996e+01,2.8160758715e+06,2.8193496621e+06
read,1,3.5138201952e+01,3.5097385168e+01,2.8160757951e+06,2.8193507729e+06
read,2,3.5138190031e+01,3.5097374201e+01,2.8160767505e+06,2.8193516539e+06
read,3,3.5138215065e+01,3.5097395897e+01,2.8160747442e+06,2.8193499110e+06
read,4,3.5138185024e+01,3.5097365141e+01,2.8160771517e+06,2.8193523817e+06
read,5,3.5138199091e+01,3.5097334146e+01,2.8160760244e+06,2.8193548714e+06
read,6,3.5138247967e+01,3.5097357035e+01,2.8160721073e+06,2.8193530328e+06
read,7,3.5138192892e+01,3.5097352982e+01,2.8160765212e+06,2.8193533584e+06
read,8,3.5138275862e+01,3.5097500801e+01,2.8160698718e+06,2.8193414842e+06
read,9,3.5138302088e+01,3.5097513914e+01,2.8160677699e+06,2.8193404308e+06
read,10,3.5138315201e+01,3.5097499132e+01,2.8160667190e+06,2.8193416183e+06
read,11,3.5138285160e+01,3.5097512007e+01,2.8160691266e+06,2.8193405841e+06
read,12,3.5138319016e+01,3.5097533941e+01,2.8160664133e+06,2.8193388221e+06
read,13,3.5138289928e+01,3.5097531080e+01,2.8160687444e+06,2.8193390519e+06
read,14,3.5138324976e+01,3.5097527027e+01,2.8160659356e+06,2.8193393775e+06
read,15,3.5138298035e+01,3.5097533941e+01,2.8160680948e+06,2.8193388221e+06
