access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5469426870e+01,3.5425697803e+01,4.4089977888e+08,4.4144402040e+08
read,1,3.5469443083e+01,3.5425709963e+01,4.4089957735e+08,4.4144386889e+08
read,2,3.5469428062e+01,3.5425695896e+01,4.4089976406e+08,4.4144404417e+08
read,3,3.5469432116e+01,3.5425712109e+01,4.4089971368e+08,4.4144384215e+08
read,4,3.5469437838e+01,3.5425672054e+01,4.4089964255e+08,4.4144434127e+08
read,5,3.5469431162e+01,3.5425683022e+01,4.4089972553e+08,4.4144420460e+08
read,6,3.5469496012e+01,3.5425670862e+01,4.4089891942e+08,4.4144435612e+08
read,7,3.5469470978e+01,3.5425685167e+01,4.4089923060e+08,4.4144417787e+08
read,8,3.5469290018e+01,3.5425605059e+01,4.4090148001e+08,4.4144517611e+08
read,9,3.5469326973e+01,3.5425626993e+01,4.4090102065e+08,4.4144490278e+08
read,10,3.5469321966e+01,3.5425595999e+01,4.4090108288e+08,4.4144528901e+08
read,11,3.5469310999e+01,3.5425652981e+01,4.4090121921e+08,4.4144457895e+08
read,12,3.5469334841e+01,3.5425588846e+01,4.4090092285e+08,4.4144537814e+08
read,13,3.5469321012e+01,3.5425588131e+01,4.4090109474e+08,4.4144538705e+08
read,14,3.5469336033e+01,3.5425585985e+01,4.4090090803e+08,4.4144541379e+08
read,15,3.5469299793e+01,3.5425603151e+01,4.4090135850e+08,4.4144519988e+08
