access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.4921354055e+01,3.0157110929e+01,4.4781947571e+08,5.1856633417e+08
write,1,3.4921692133e+01,3.1159884930e+01,4.4781514036e+08,5.0187805569e+08
write,2,3.4921662092e+01,3.1766375065e+01,4.4781552558e+08,4.9229609712e+08
write,3,3.4913617849e+01,3.4351788998e+01,4.4791870414e+08,4.5524448421e+08
write,4,3.4914695978e+01,3.3073279858e+01,4.4790487289e+08,4.7284280638e+08
write,5,3.4914526939e+01,3.2607897043e+01,4.4790704142e+08,4.7959126108e+08
write,6,3.4919893026e+01,3.4159173012e+01,4.4783821222e+08,4.5781150670e+08
write,7,3.4920378208e+01,3.3130282879e+01,4.4783198999e+08,4.7202924651e+08
write,8,3.4915854931e+01,3.1007584810e+01,4.4789000570e+08,5.0434313281e+08
write,9,3.4909682035e+01,3.2199985027e+01,4.4796920373e+08,4.8566676198e+08
write,10,3.4911137819e+01,3.3721458912e+01,4.4795052355e+08,4.6375402989e+08
write,11,3.4916558027e+01,3.2895195007e+01,4.4788098677e+08,4.7540263739e+08
write,12,3.4909844160e+01,3.4836265087e+01,4.4796712332e+08,4.4891329265e+08
write,13,3.4908730984e+01,3.1981710911e+01,4.4798140818e+08,4.8898142153e+08
write,14,3.4914427042e+01,3.3497684002e+01,4.4790832297e+08,4.6685205052e+08
write,15,3.4917288065e+01,3.3828394890e+01,4.4787162264e+08,4.6228804278e+08
