access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.6622052693e+02,1.6617770410e+02,1.2420796625e+06,1.2423997378e+06
read,1,1.6622057796e+02,1.6617762995e+02,1.2420792813e+06,1.2424002922e+06
read,2,1.6622051501e+02,1.6617771697e+02,1.2420797516e+06,1.2423996416e+06
read,3,1.6622054911e+02,1.6617761087e+02,1.2420794968e+06,1.2424004348e+06
read,4,1.6622053003e+02,1.6617762589e+02,1.2420796394e+06,1.2424003225e+06
read,5,1.6622058892e+02,1.6617772818e+02,1.2420791993e+06,1.2423995578e+06
read,6,1.6622072291e+02,1.6617765808e+02,1.2420781981e+06,1.2424000818e+06
read,7,1.6622055316e+02,1.6617762399e+02,1.2420794666e+06,1.2424003367e+06
read,8,1.6622052002e+02,1.6617763305e+02,1.2420797142e+06,1.2424002690e+06
read,9,1.6622052312e+02,1.6617760301e+02,1.2420796910e+06,1.2424004936e+06
read,10,1.6622052598e+02,1.6617760611e+02,1.2420796697e+06,1.2424004704e+06
read,11,1.6622049999e+02,1.6617761612e+02,1.2420798639e+06,1.2424003956e+06
read,12,1.6622053599e+02,1.6617763209e+02,1.2420795948e+06,1.2424002761e+06
read,13,1.6622060204e+02,1.6617764711e+02,1.2420791013e+06,1.2424001638e+06
read,14,1.6622061110e+02,1.6617762113e+02,1.2420790336e+06,1.2424003581e+06
read,15,1.6622049403e+02,1.6617760706e+02,1.2420799084e+06,1.2424004633e+06
read,16,1.6622066402e+02,1.6617780900e+02,1.2420786381e+06,1.2423989535e+06
read,17,1.6622061610e+02,1.6617787600e+02,1.2420789962e+06,1.2423984526e+06
read,18,1.6622069502e+02,1.6617799902e+02,1.2420784065e+06,1.2423975329e+06
read,19,1.6622066188e+02,1.6617793202e+02,1.2420786542e+06,1.2423980338e+06
read,20,1.6622088504e+02,1.6617791200e+02,1.2420769866e+06,1.2423981835e+06
read,21,1.6622065210e+02,1.6617797112e+02,1.2420787272e+06,1.2423977414e+06
read,22,1.6622070408e+02,1.6617795396e+02,1.2420783388e+06,1.2423978698e+06
read,23,1.6622060800e+02,1.6617799401e+02,1.2420790568e+06,1.2423975703e+06
read,24,1.6622065496e+02,1.6617799306e+02,1.2420787058e+06,1.2423975774e+06
read,25,1.6622069597e+02,1.6617799401e+02,1.2420783994e+06,1.2423975703e+06
read,26,1.6622067404e+02,1.6617799115e+02,1.2420785633e+06,1.2423975917e+06
read,27,1.6622061300e+02,1.6617795587e+02,1.2420790194e+06,1.2423978555e+06
read,28,1.6622068405e+02,1.6617799997e+02,1.2420784885e+06,1.2423975257e+06
read,29,1.6622071195e+02,1.6617800283e+02,1.2420782800e+06,1.2423975044e+06
read,30,1.6622069788e+02,1.6617791891e+02,1.2420783851e+06,1.2423981318e+06
read,31,1.6622063017e+02,1.6617794895e+02,1.2420788911e+06,1.2423979072e+06
