access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2453116298e+02,3.2373488283e+02,7.9916759137e+07,8.0113327786e+07
write,1,3.2453082800e+02,3.2139839911e+02,7.9916841626e+07,8.0695731078e+07
write,2,3.2453078580e+02,3.2212381387e+02,7.9916852018e+07,8.0514006315e+07
write,3,3.2453063512e+02,3.2432709312e+02,7.9916889124e+07,7.9967043561e+07
write,4,3.2453117800e+02,3.2161012697e+02,7.9916755438e+07,8.0642606090e+07
write,5,3.2453081894e+02,3.2167733598e+02,7.9916843857e+07,8.0625757190e+07
write,6,3.2453112006e+02,3.2247466111e+02,7.9916769705e+07,8.0426408371e+07
write,7,3.2453106904e+02,3.2228622293e+02,7.9916782269e+07,8.0473433049e+07
write,8,3.2453109789e+02,3.1942269087e+02,7.9916775165e+07,8.1194854108e+07
write,9,3.2453106904e+02,3.1976393604e+02,7.9916782269e+07,8.1108204712e+07
write,10,3.2453078794e+02,3.2447647810e+02,7.9916851490e+07,7.9930227719e+07
write,11,3.2453108788e+02,3.2285455489e+02,7.9916777631e+07,8.0331772902e+07
write,12,3.2453040099e+02,3.2085997701e+02,7.9916946778e+07,8.0831143310e+07
write,13,3.2453026605e+02,3.2282036090e+02,7.9916980009e+07,8.0340281858e+07
write,14,3.2453039694e+02,3.2138575196e+02,7.9916947776e+07,8.0698906612e+07
write,15,3.2453026104e+02,3.2243355107e+02,7.9916981242e+07,8.0436662679e+07
write,16,3.2453068709e+02,3.0154154301e+02,7.9916876325e+07,8.6009637430e+07
write,17,3.2453086805e+02,3.0184720302e+02,7.9916831763e+07,8.5922541355e+07
write,18,3.2453064299e+02,3.0672846603e+02,7.9916887186e+07,8.4555173895e+07
write,19,3.2453062797e+02,3.0468085098e+02,7.9916890885e+07,8.5123428993e+07
write,20,3.2453095102e+02,3.0156808114e+02,7.9916811331e+07,8.6002068541e+07
write,21,3.2453065109e+02,3.0192678189e+02,7.9916885190e+07,8.5899894741e+07
write,22,3.2453071809e+02,3.0572485995e+02,7.9916868692e+07,8.4832744017e+07
write,23,3.2453065896e+02,3.0232287192e+02,7.9916883253e+07,8.5787352505e+07
write,24,3.2453073287e+02,3.0229064894e+02,7.9916865052e+07,8.5796497097e+07
write,25,3.2453066587e+02,3.0300971889e+02,7.9916881550e+07,8.5592894111e+07
write,26,3.2453103590e+02,3.0339681506e+02,7.9916790430e+07,8.5483688346e+07
write,27,3.2453068805e+02,3.0394879508e+02,7.9916876090e+07,8.5328447435e+07
write,28,3.2453066111e+02,3.0002866602e+02,7.9916882724e+07,8.6443335992e+07
write,29,3.2453062391e+02,3.0057606006e+02,7.9916891883e+07,8.6285909727e+07
write,30,3.2453063512e+02,3.0547680402e+02,7.9916889124e+07,8.4901630641e+07
write,31,3.2453065491e+02,3.0380890822e+02,7.9916884251e+07,8.5367736370e+07
