access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.8783551800e+03,1.8783123498e+03,1.3807547720e+07,1.3807862567e+07
read,1,1.8783550270e+03,1.8783123631e+03,1.3807548846e+07,1.3807862469e+07
read,2,1.8783549879e+03,1.8783123472e+03,1.3807549133e+07,1.3807862586e+07
read,3,1.8783550050e+03,1.8783123760e+03,1.3807549007e+07,1.3807862374e+07
read,4,1.8783549161e+03,1.8783123460e+03,1.3807549660e+07,1.3807862595e+07
read,5,1.8783552279e+03,1.8783124189e+03,1.3807547368e+07,1.3807862059e+07
read,6,1.8783551280e+03,1.8783123391e+03,1.3807548102e+07,1.3807862646e+07
read,7,1.8783551590e+03,1.8783124340e+03,1.3807547875e+07,1.3807861948e+07
read,8,1.8783551099e+03,1.8783123331e+03,1.3807548236e+07,1.3807862690e+07
read,9,1.8783552101e+03,1.8783123832e+03,1.3807547500e+07,1.3807862322e+07
read,10,1.8783552139e+03,1.8783123441e+03,1.3807547472e+07,1.3807862609e+07
read,11,1.8783552580e+03,1.8783123870e+03,1.3807547147e+07,1.3807862294e+07
read,12,1.8783549600e+03,1.8783123679e+03,1.3807549338e+07,1.3807862434e+07
read,13,1.8783549559e+03,1.8783124502e+03,1.3807549368e+07,1.3807861829e+07
read,14,1.8783550160e+03,1.8783123391e+03,1.3807548926e+07,1.3807862646e+07
read,15,1.8783551700e+03,1.8783124430e+03,1.3807547794e+07,1.3807861882e+07
read,16,1.8783550000e+03,1.8783126369e+03,1.3807549044e+07,1.3807860457e+07
read,17,1.8783549569e+03,1.8783125579e+03,1.3807549361e+07,1.3807861037e+07
read,18,1.8783550169e+03,1.8783126600e+03,1.3807548919e+07,1.3807860287e+07
read,19,1.8783549190e+03,1.8783124831e+03,1.3807549639e+07,1.3807861587e+07
read,20,1.8783549569e+03,1.8783125949e+03,1.3807549361e+07,1.3807860765e+07
read,21,1.8783549552e+03,1.8783126402e+03,1.3807549373e+07,1.3807860432e+07
read,22,1.8783549879e+03,1.8783125970e+03,1.3807549133e+07,1.3807860750e+07
read,23,1.8783549449e+03,1.8783125942e+03,1.3807549448e+07,1.3807860771e+07
read,24,1.8783550081e+03,1.8783126249e+03,1.3807548984e+07,1.3807860544e+07
read,25,1.8783549860e+03,1.8783126378e+03,1.3807549147e+07,1.3807860450e+07
read,26,1.8783550060e+03,1.8783126600e+03,1.3807549000e+07,1.3807860287e+07
read,27,1.8783550160e+03,1.8783126409e+03,1.3807548926e+07,1.3807860427e+07
read,28,1.8783549001e+03,1.8783126340e+03,1.3807549778e+07,1.3807860478e+07
read,29,1.8783550022e+03,1.8783126810e+03,1.3807549028e+07,1.3807860133e+07
read,30,1.8783548582e+03,1.8783125851e+03,1.3807550086e+07,1.3807860837e+07
read,31,1.8783550041e+03,1.8783126400e+03,1.3807549014e+07,1.3807860434e+07
