access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.7939494848e+01,3.1229995012e+01,7.0605736225e+07,1.0838308897e+08
write,1,4.7939779997e+01,3.3134333134e+01,7.0605316258e+07,1.0215395959e+08
write,2,4.7939907074e+01,3.1219911814e+01,7.0605129100e+07,1.0841809382e+08
write,3,4.7939460993e+01,3.1308500051e+01,7.0605786087e+07,1.0811132192e+08
write,4,4.7939563990e+01,3.0960397005e+01,7.0605634393e+07,1.0932687095e+08
write,5,4.7939366102e+01,3.1156789064e+01,7.0605925844e+07,1.0863774573e+08
write,6,4.7939522028e+01,3.1167476892e+01,7.0605696194e+07,1.0860049210e+08
write,7,4.7939314127e+01,3.0571077108e+01,7.0606002394e+07,1.1071913875e+08
write,8,4.7939385891e+01,3.3168299198e+01,7.0605896698e+07,1.0204934862e+08
write,9,4.7939507961e+01,3.3239470005e+01,7.0605716912e+07,1.0183084530e+08
write,10,4.7939320803e+01,3.0522403002e+01,7.0605992562e+07,1.1089570267e+08
write,11,4.7939694166e+01,3.0935209990e+01,7.0605442669e+07,1.0941588336e+08
write,12,4.7939162970e+01,3.1183748960e+01,7.0606225022e+07,1.0854382301e+08
write,13,4.7939723015e+01,3.1227062941e+01,7.0605400180e+07,1.0839326562e+08
write,14,4.7939376116e+01,3.0727436066e+01,7.0605911095e+07,1.1015573577e+08
write,15,4.7939733028e+01,3.1155072927e+01,7.0605385432e+07,1.0864372990e+08
write,16,4.7939564943e+01,4.7268073082e+01,7.0605632988e+07,7.1608659023e+07
write,17,4.7941268921e+01,4.7492367983e+01,7.0603123451e+07,7.1270468746e+07
write,18,4.7939548016e+01,4.7858655930e+01,7.0605657919e+07,7.0724997647e+07
write,19,4.7939183950e+01,4.7223170996e+01,7.0606194121e+07,7.1676748017e+07
write,20,4.7939565897e+01,4.7628739119e+01,7.0605631584e+07,7.1066406347e+07
write,21,4.7938993931e+01,4.7553355932e+01,7.0606473988e+07,7.1179063215e+07
write,22,4.7940837860e+01,4.7144685030e+01,7.0603758280e+07,7.1796074697e+07
write,23,4.7939521074e+01,4.6894741058e+01,7.0605697599e+07,7.2178740123e+07
write,24,4.7939327955e+01,4.7439615965e+01,7.0605982027e+07,7.1349720253e+07
write,25,4.7939445019e+01,4.6814269066e+01,7.0605809614e+07,7.2302812701e+07
write,26,4.7939594030e+01,4.7400043011e+01,7.0605590149e+07,7.1409288115e+07
write,27,4.7939069986e+01,4.7429049015e+01,7.0606361971e+07,7.1365616606e+07
write,28,4.7939108133e+01,4.7191747904e+01,7.0606305787e+07,7.1724474688e+07
write,29,4.7939479113e+01,4.7028669834e+01,7.0605759400e+07,7.1973188694e+07
write,30,4.7939245939e+01,4.7461199999e+01,7.0606102822e+07,7.1317272384e+07
write,31,4.7939604998e+01,4.7434294939e+01,7.0605573996e+07,7.1357724034e+07
