access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.5343616199e+02,1.5343427086e+02,6.8159628552e+07,6.8160468645e+07
read,1,1.5343618894e+02,1.5343427896e+02,6.8159616584e+07,6.8160465044e+07
read,2,1.5343661594e+02,1.5343427086e+02,6.8159426899e+07,6.8160468645e+07
read,3,1.5343614602e+02,1.5343429804e+02,6.8159635648e+07,6.8160456571e+07
read,4,1.5343616199e+02,1.5343421102e+02,6.8159628552e+07,6.8160495230e+07
read,5,1.5343613315e+02,1.5343423414e+02,6.8159641367e+07,6.8160484956e+07
read,6,1.5343618703e+02,1.5343422008e+02,6.8159617431e+07,6.8160491205e+07
read,7,1.5343622518e+02,1.5343423891e+02,6.8159600486e+07,6.8160482838e+07
read,8,1.5343605208e+02,1.5343424392e+02,6.8159677377e+07,6.8160480614e+07
read,9,1.5343606496e+02,1.5343425298e+02,6.8159671658e+07,6.8160476589e+07
read,10,1.5343606114e+02,1.5343424511e+02,6.8159673352e+07,6.8160480084e+07
read,11,1.5343602490e+02,1.5343425512e+02,6.8159689451e+07,6.8160475636e+07
read,12,1.5343603301e+02,1.5343425584e+02,6.8159685850e+07,6.8160475318e+07
read,13,1.5343603611e+02,1.5343426704e+02,6.8159684473e+07,6.8160470340e+07
read,14,1.5343654299e+02,1.5343425703e+02,6.8159459307e+07,6.8160474788e+07
read,15,1.5343609786e+02,1.5343427610e+02,6.8159657042e+07,6.8160466315e+07
