access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.5167550707e+02,4.2730634904e+02,1.8957071093e+07,2.4474599620e+07
write,1,5.5167549300e+02,4.8788508511e+02,1.8957071577e+07,2.1435686655e+07
write,2,5.5167546201e+02,3.6964908314e+02,1.8957072642e+07,2.8292108070e+07
write,3,5.5167546391e+02,4.8788515091e+02,1.8957072576e+07,2.1435683764e+07
write,4,5.5167550421e+02,4.2584023309e+02,1.8957071192e+07,2.4558862680e+07
write,5,5.5167547011e+02,4.8788516212e+02,1.8957072363e+07,2.1435683272e+07
write,6,5.5167549515e+02,3.0506518102e+02,1.8957071503e+07,3.4281696040e+07
write,7,5.5167624998e+02,3.0549302983e+02,1.8957045565e+07,3.4233683871e+07
write,8,5.5167534399e+02,5.0870870900e+02,1.8957076697e+07,2.0558232291e+07
write,9,5.5167533708e+02,4.8983117890e+02,1.8957076935e+07,2.1350522912e+07
write,10,5.5167532802e+02,5.5167232323e+02,1.8957077246e+07,1.8957180500e+07
write,11,5.5167533183e+02,4.3734178495e+02,1.8957077115e+07,2.3912994751e+07
write,12,5.5167533517e+02,4.0768266201e+02,1.8957077000e+07,2.5652677395e+07
write,13,5.5167532897e+02,5.5167226887e+02,1.8957077213e+07,1.8957182367e+07
write,14,5.5167555904e+02,3.5738567400e+02,1.8957069307e+07,2.9262929571e+07
write,15,5.5167534804e+02,3.6734111404e+02,1.8957076558e+07,2.8469864679e+07
