access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,4.9733001208e+02,4.9732650614e+02,2.9472511459e+06,2.9472719228e+06
read,1,4.9732999706e+02,4.9732651401e+02,2.9472512349e+06,2.9472718762e+06
read,2,4.9733002019e+02,4.9732650280e+02,2.9472510979e+06,2.9472719426e+06
read,3,4.9732998013e+02,4.9732651997e+02,2.9472513352e+06,2.9472718408e+06
read,4,4.9732998919e+02,4.9732649899e+02,2.9472512815e+06,2.9472719652e+06
read,5,4.9733000708e+02,4.9732650685e+02,2.9472511756e+06,2.9472719186e+06
read,6,4.9732998300e+02,4.9732650089e+02,2.9472513183e+06,2.9472719539e+06
read,7,4.9732997918e+02,4.9732651401e+02,2.9472513409e+06,2.9472718762e+06
read,8,4.9732998180e+02,4.9732653284e+02,2.9472513253e+06,2.9472717645e+06
read,9,4.9732999015e+02,4.9732654095e+02,2.9472512759e+06,2.9472717165e+06
read,10,4.9732998419e+02,4.9732654405e+02,2.9472513112e+06,2.9472716981e+06
read,11,4.9732997513e+02,4.9732654190e+02,2.9472513649e+06,2.9472717109e+06
read,12,4.9732995009e+02,4.9732650399e+02,2.9472515133e+06,2.9472719355e+06
read,13,4.9732997203e+02,4.9732651687e+02,2.9472513833e+06,2.9472718592e+06
read,14,4.9732995510e+02,4.9732651091e+02,2.9472514836e+06,2.9472718945e+06
read,15,4.9732996607e+02,4.9732651091e+02,2.9472514186e+06,2.9472718945e+06
