access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.3749061108e+01,3.3642992973e+01,8.4407823700e+05,8.4673940938e+05
read,1,3.3749214172e+01,3.3643147945e+01,8.4407440880e+05,8.4673550900e+05
read,2,3.3748983860e+01,3.3642968893e+01,8.4408016900e+05,8.4674001544e+05
read,3,3.3749188900e+01,3.3643077135e+01,8.4407504087e+05,8.4673729117e+05
read,4,3.3748950005e+01,3.3643038988e+01,8.4408101574e+05,8.4673825126e+05
read,5,3.3749150991e+01,3.3643054008e+01,8.4407598897e+05,8.4673787323e+05
read,6,3.3749145985e+01,3.3643115997e+01,8.4407611419e+05,8.4673631308e+05
read,7,3.3749135971e+01,3.3643085003e+01,8.4407636463e+05,8.4673709315e+05
read,8,3.3749080896e+01,3.3643082142e+01,8.4407774207e+05,8.4673716516e+05
read,9,3.3749078035e+01,3.3643212080e+01,8.4407781363e+05,8.4673389486e+05
read,10,3.3749001026e+01,3.3643005133e+01,8.4407973966e+05,8.4673910335e+05
read,11,3.3749063015e+01,3.3643074036e+01,8.4407818929e+05,8.4673736918e+05
read,12,3.3749004126e+01,3.3643052101e+01,8.4407966214e+05,8.4673792123e+05
read,13,3.3748988152e+01,3.3643083096e+01,8.4408006166e+05,8.4673714116e+05
read,14,3.3749119997e+01,3.3643009186e+01,8.4407676415e+05,8.4673900134e+05
read,15,3.3749094009e+01,3.3643043995e+01,8.4407741411e+05,8.4673812525e+05
read,16,3.3749126196e+01,3.3643059015e+01,8.4407660911e+05,8.4673774721e+05
read,17,3.3749222040e+01,3.3643350124e+01,8.4407421202e+05,8.4673042056e+05
read,18,3.3749137878e+01,3.3643177032e+01,8.4407631693e+05,8.4673477694e+05
read,19,3.3749197006e+01,3.3643373966e+01,8.4407483813e+05,8.4672982052e+05
read,20,3.3749085903e+01,3.3643304825e+01,8.4407761685e+05,8.4673156066e+05
read,21,3.3749068022e+01,3.3643255949e+01,8.4407806407e+05,8.4673279076e+05
read,22,3.3749169111e+01,3.3643211126e+01,8.4407553579e+05,8.4673391886e+05
read,23,3.3749125957e+01,3.3643167973e+01,8.4407661508e+05,8.4673500496e+05
read,24,3.3749099016e+01,3.3643230915e+01,8.4407728889e+05,8.4673342082e+05
read,25,3.3749144077e+01,3.3643343925e+01,8.4407616189e+05,8.4673057658e+05
read,26,3.3749279976e+01,3.3643326998e+01,8.4407276304e+05,8.4673100261e+05
read,27,3.3749302149e+01,3.3643325090e+01,8.4407220850e+05,8.4673105062e+05
read,28,3.3749144077e+01,3.3643285036e+01,8.4407616189e+05,8.4673205870e+05
read,29,3.3749130011e+01,3.3643340111e+01,8.4407651371e+05,8.4673067258e+05
read,30,3.3749273062e+01,3.3643421888e+01,8.4407293597e+05,8.4672861442e+05
read,31,3.3749283075e+01,3.3643405199e+01,8.4407268553e+05,8.4672903446e+05
read,32,3.3749210835e+01,3.3643202066e+01,8.4407449228e+05,8.4673414688e+05
read,33,3.3749173880e+01,3.3643615007e+01,8.4407541653e+05,8.4672375408e+05
read,34,3.3749094963e+01,3.3643194914e+01,8.4407739026e+05,8.4673432690e+05
read,35,3.3749376059e+01,3.3643553972e+01,8.4407036001e+05,8.4672529018e+05
read,36,3.3749148846e+01,3.3643452883e+01,8.4407604264e+05,8.4672783437e+05
read,37,3.3749268055e+01,3.3643449068e+01,8.4407306119e+05,8.4672793037e+05
read,38,3.3749142885e+01,3.3643542051e+01,8.4407619171e+05,8.4672559021e+05
read,39,3.3749289036e+01,3.3643338919e+01,8.4407253646e+05,8.4673070259e+05
read,40,3.3749128103e+01,3.3643396854e+01,8.4407656141e+05,8.4672924447e+05
read,41,3.3749131918e+01,3.3643650055e+01,8.4407646600e+05,8.4672287203e+05
read,42,3.3749151945e+01,3.3643347979e+01,8.4407596512e+05,8.4673047457e+05
read,43,3.3749114990e+01,3.3643548012e+01,8.4407688937e+05,8.4672544020e+05
read,44,3.3749110937e+01,3.3643303156e+01,8.4407699074e+05,8.4673160266e+05
read,45,3.3749059916e+01,3.3643359900e+01,8.4407826681e+05,8.4673017454e+05
read,46,3.3749137878e+01,3.3643365145e+01,8.4407631693e+05,8.4673004253e+05
read,47,3.3749122858e+01,3.3643151999e+01,8.4407669259e+05,8.4673540699e+05
read,48,3.3749217987e+01,3.3643190861e+01,8.4407431339e+05,8.4673442890e+05
read,49,3.3749212027e+01,3.3643378973e+01,8.4407446247e+05,8.4672969451e+05
read,50,3.3749119997e+01,3.3643224001e+01,8.4407676415e+05,8.4673359483e+05
read,51,3.3749240160e+01,3.3643536806e+01,8.4407375884e+05,8.4672572221e+05
read,52,3.3749011993e+01,3.3643404007e+01,8.4407946537e+05,8.4672906446e+05
read,53,3.3749014854e+01,3.3643351078e+01,8.4407939381e+05,8.4673039656e+05
read,54,3.3749112844e+01,3.3643367052e+01,8.4407694304e+05,8.4672999453e+05
read,55,3.3749140024e+01,3.3643261909e+01,8.4407626326e+05,8.4673264075e+05
read,56,3.3749039173e+01,3.3643386126e+01,8.4407878559e+05,8.4672951449e+05
read,57,3.3749316931e+01,3.3643419981e+01,8.4407183880e+05,8.4672866243e+05
read,58,3.3749284983e+01,3.3643350124e+01,8.4407263782e+05,8.4673042056e+05
read,59,3.3749378920e+01,3.3643531084e+01,8.4407028846e+05,8.4672586622e+05
read,60,3.3749201059e+01,3.3643412113e+01,8.4407473676e+05,8.4672886044e+05
read,61,3.3749078035e+01,3.3643419027e+01,8.4407781363e+05,8.4672868643e+05
read,62,3.3749394894e+01,3.3643666983e+01,8.4406988895e+05,8.4672244600e+05
read,63,3.3749377966e+01,3.3643503904e+01,8.4407031231e+05,8.4672655027e+05
read,64,3.3749191046e+01,3.3643285036e+01,8.4407498720e+05,8.4673205870e+05
read,65,3.3749197960e+01,3.3643634081e+01,8.4407481428e+05,8.4672327405e+05
read,66,3.3749051094e+01,3.3643269062e+01,8.4407848744e+05,8.4673246073e+05
read,67,3.3749275208e+01,3.3643620014e+01,8.4407288230e+05,8.4672362808e+05
read,68,3.3749025822e+01,3.3643476009e+01,8.4407911951e+05,8.4672725232e+05
read,69,3.3749197006e+01,3.3643498898e+01,8.4407483813e+05,8.4672667628e+05
