access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.1262809761e+03,1.1262749450e+03,1.7607408202e+07,1.7607502487e+07
write,1,1.1262807019e+03,1.0705033720e+03,1.7607412489e+07,1.8524826185e+07
write,2,1.1262808020e+03,3.3211893082e+02,1.7607410923e+07,5.9710203352e+07
write,3,1.1262830310e+03,3.3292781591e+02,1.7607376077e+07,5.9565130782e+07
write,4,1.1262811511e+03,3.1977463698e+02,1.7607405467e+07,6.2015202591e+07
write,5,1.1262807240e+03,3.1684267497e+02,1.7607412142e+07,6.2589071683e+07
write,6,1.1262810941e+03,4.8388868618e+02,1.7607406357e+07,4.0982336356e+07
write,7,1.1262808142e+03,4.6874035621e+02,1.7607410733e+07,4.2306766707e+07
write,8,1.1262807529e+03,6.6860489988e+02,1.7607411691e+07,2.9660101054e+07
write,9,1.1262811940e+03,6.5929799604e+02,1.7607404796e+07,3.0078794437e+07
write,10,1.1262811310e+03,5.0683363509e+02,1.7607405780e+07,3.9127018262e+07
write,11,1.1262807779e+03,5.2006557703e+02,1.7607411300e+07,3.8131516047e+07
write,12,1.1262810729e+03,6.9538065505e+02,1.7607406689e+07,2.8518033615e+07
write,13,1.1262807000e+03,6.7906974316e+02,1.7607412519e+07,2.9203022364e+07
write,14,1.1262810280e+03,5.7088255715e+02,1.7607407390e+07,3.4737247876e+07
write,15,1.1262806931e+03,5.6879589796e+02,1.7607412627e+07,3.4864683390e+07
write,16,1.1262806811e+03,5.1414860988e+02,1.7607412813e+07,3.8570344284e+07
write,17,1.1262810581e+03,4.9583414102e+02,1.7607406920e+07,3.9995004893e+07
write,18,1.1262812672e+03,6.3087333608e+02,1.7607403651e+07,3.1434026075e+07
write,19,1.1262809799e+03,6.0824127984e+02,1.7607408143e+07,3.2603655084e+07
