access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5200220823e+01,3.5178882122e+01,5.1862481919e+08,5.1893940509e+08
read,1,3.5200227976e+01,3.5178866148e+01,5.1862471381e+08,5.1893964073e+08
read,2,3.5200225115e+01,3.5178880215e+01,5.1862475596e+08,5.1893943322e+08
read,3,3.5200181007e+01,3.5178854942e+01,5.1862540582e+08,5.1893980603e+08
read,4,3.5200239182e+01,3.5178874016e+01,5.1862454871e+08,5.1893952466e+08
read,5,3.5200237036e+01,3.5178841829e+01,5.1862458032e+08,5.1893999946e+08
read,6,3.5200251102e+01,3.5178859949e+01,5.1862437307e+08,5.1893973217e+08
read,7,3.5200223923e+01,3.5178843021e+01,5.1862477353e+08,5.1893998188e+08
read,8,3.5200229168e+01,3.5178956032e+01,5.1862469625e+08,5.1893831481e+08
read,9,3.5200228930e+01,3.5178936958e+01,5.1862469976e+08,5.1893859617e+08
read,10,3.5200221062e+01,3.5178960800e+01,5.1862481568e+08,5.1893824447e+08
read,11,3.5200231075e+01,3.5178941965e+01,5.1862466814e+08,5.1893852232e+08
read,12,3.5200232029e+01,3.5178959846e+01,5.1862465409e+08,5.1893825854e+08
read,13,3.5200224876e+01,3.5178944111e+01,5.1862475948e+08,5.1893849066e+08
read,14,3.5200278997e+01,3.5178961992e+01,5.1862396208e+08,5.1893822689e+08
read,15,3.5200280905e+01,3.5178941011e+01,5.1862393398e+08,5.1893853638e+08
