access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.3572529871e+03,1.3572290990e+03,7.0707357862e+07,7.0708602358e+07
write,1,1.3572483139e+03,5.6287105489e+02,7.0707601320e+07,1.7049690482e+08
write,2,1.3572494321e+03,1.3148584850e+03,7.0707543067e+07,7.2987149391e+07
write,3,1.3572491009e+03,7.7276610208e+02,7.0707560319e+07,1.2418734778e+08
write,4,1.3572493620e+03,1.3041423619e+03,7.0707546719e+07,7.3586883976e+07
write,5,1.3572485759e+03,8.2155939507e+02,7.0707587670e+07,1.1681172810e+08
write,6,1.3572485859e+03,5.5522619891e+02,7.0707587148e+07,1.7284446026e+08
write,7,1.3572486000e+03,5.6123318291e+02,7.0707586415e+07,1.7099447359e+08
write,8,1.3572496209e+03,1.2728851180e+03,7.0707533230e+07,7.5393899508e+07
write,9,1.3572484639e+03,4.7399036908e+02,7.0707593508e+07,2.0246776925e+08
write,10,1.3572486219e+03,6.1146258616e+02,7.0707585273e+07,1.5694790629e+08
write,11,1.3572485802e+03,4.4160261989e+02,7.0707587446e+07,2.1731703652e+08
write,12,1.3572486200e+03,7.0690441680e+02,7.0707585372e+07,1.3575777770e+08
write,13,1.3572486091e+03,4.1943523693e+02,7.0707585943e+07,2.2880236142e+08
write,14,1.3572484949e+03,1.2711379058e+03,7.0707591893e+07,7.5497530387e+07
write,15,1.3572485232e+03,1.0038139510e+03,7.0707590415e+07,9.5603146953e+07
write,16,1.3572491791e+03,1.2904134359e+03,7.0707556245e+07,7.4369787232e+07
write,17,1.3572486029e+03,5.4383740616e+02,7.0707586266e+07,1.7646408942e+08
write,18,1.3572486351e+03,1.2197741652e+03,7.0707584589e+07,7.8676672628e+07
write,19,1.3572486651e+03,3.0734714890e+02,7.0707583024e+07,3.1224552763e+08
