access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.3152956295e+02,3.2693676877e+02,1.9959437845e+08,2.0239827201e+08
write,1,3.3150529909e+02,3.1381722593e+02,1.9960898736e+08,2.1085979860e+08
write,2,3.3155494881e+02,3.1435432291e+02,1.9957909630e+08,2.1049952946e+08
write,3,3.3157750297e+02,3.1839440703e+02,1.9956552077e+08,2.0782851581e+08
write,4,3.3156554317e+02,3.1206633902e+02,1.9957271923e+08,2.1204285366e+08
write,5,3.3155373502e+02,3.1311839485e+02,1.9957982694e+08,2.1133040455e+08
write,6,3.3156748199e+02,3.0856844902e+02,1.9957155225e+08,2.1444654263e+08
write,7,3.3152567005e+02,3.1193971395e+02,1.9959672217e+08,2.1212892779e+08
write,8,3.3157797003e+02,3.2767560816e+02,1.9956523966e+08,2.0194190659e+08
write,9,3.3154463696e+02,3.2936869001e+02,1.9958530369e+08,2.0090384746e+08
write,10,3.3157780600e+02,3.0905905581e+02,1.9956533839e+08,2.1410612572e+08
write,11,3.3157807112e+02,3.2514225197e+02,1.9956517882e+08,2.0351534338e+08
write,12,3.3156786609e+02,3.2509499478e+02,1.9957132106e+08,2.0354492723e+08
write,13,3.3151025486e+02,3.2319756198e+02,1.9960600339e+08,2.0473990166e+08
write,14,3.3157276583e+02,3.2132825303e+02,1.9956837194e+08,2.0593096446e+08
write,15,3.3150120401e+02,3.2121926999e+02,1.9961145316e+08,2.0600083257e+08
write,16,3.3153232217e+02,3.0578839087e+02,1.9959271730e+08,2.1639617144e+08
write,17,3.3151087499e+02,3.1553504300e+02,1.9960563001e+08,2.0971184825e+08
write,18,3.3150021195e+02,3.2497379494e+02,1.9961205052e+08,2.0362083986e+08
write,19,3.3151355505e+02,3.2902188802e+02,1.9960401633e+08,2.0111560801e+08
write,20,3.3151964402e+02,3.2148924708e+02,1.9960035023e+08,2.0582783921e+08
write,21,3.3153676796e+02,3.2119369507e+02,1.9959004084e+08,2.0601723531e+08
write,22,3.3155587292e+02,3.2354036808e+02,1.9957854003e+08,2.0452297019e+08
write,23,3.3157954216e+02,3.2353895879e+02,1.9956429346e+08,2.0452386106e+08
write,24,3.3155174112e+02,3.2683451796e+02,1.9958102718e+08,2.0246159270e+08
write,25,3.3156912112e+02,3.1079825211e+02,1.9957056565e+08,2.1290800900e+08
write,26,3.3157768416e+02,3.2171335196e+02,1.9956541172e+08,2.0568445994e+08
write,27,3.3157710719e+02,3.2090872407e+02,1.9956575898e+08,2.0620018121e+08
