rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,19886,,,,,,,,,,,,,1.4685394261e+04,4.3332306147e+01,,,,,,,,
0,,,,,,,,,,,,,,2.7297032019e+03,7.2850410938e+00,,,,
1,,,,,,,,,,,,,,2.7292975009e+03,7.2861239910e+00,,,,
2,,,,,,,,,,,,,,2.7303265479e+03,7.2833778858e+00,,,,
3,,,,,,,,,,,,,,2.7316440521e+03,7.2798650265e+00,,,,
4,,,,,,,,,,,,,,2.7290622817e+03,7.2867519855e+00,,,,
5,,,,,,,,,,,,,,2.7299429992e+03,7.2844011784e+00,,,,
6,,,,,,,,,,,,,,2.7291690809e+03,7.2864668369e+00,,,,
7,,,,,,,,,,,,,,2.7315573658e+03,7.2800960541e+00,,,,
8,,,,,,,,,,,,,,2.7313263184e+03,7.2807118893e+00,,,,
9,,,,,,,,,,,,,,2.7360394262e+03,7.2681701183e+00,,,,
10,,,,,,,,,,,,,,2.7284125588e+03,7.2884871960e+00,,,,
11,,,,,,,,,,,,,,2.7285529577e+03,7.2881121635e+00,,,,
12,,,,,,,,,,,,,,2.7309181677e+03,7.2818000317e+00,,,,
13,,,,,,,,,,,,,,2.7293207214e+03,7.2860620022e+00,,,,
14,,,,,,,,,,,,,,2.7300536203e+03,7.2841060162e+00,,,,
15,,,,,,,,,,,,,,2.7273884319e+03,7.2912240028e+00,,,,
16,,,,,,,,,,,,,,5.2587718785e+02,3.7814912796e+01,,,,
17,,,,,,,,,,,,,,5.7614542705e+02,3.4515591145e+01,,,,
18,,,,,,,,,,,,,,4.6260759849e+02,4.2986756086e+01,,,,
19,,,,,,,,,,,,,,7.3859226808e+02,2.6924191952e+01,,,,
20,,,,,,,,,,,,,,4.5892262839e+02,4.3331923008e+01,,,,
21,,,,,,,,,,,,,,5.0332236821e+02,3.9509469986e+01,,,,
22,,,,,,,,,,,,,,5.8368886049e+02,3.4069521189e+01,,,,
23,,,,,,,,,,,,,,4.6164718545e+02,4.3076185942e+01,,,,
24,,,,,,,,,,,,,,6.2984927429e+02,3.1572633028e+01,,,,
25,,,,,,,,,,,,,,4.6321730506e+02,4.2930175066e+01,,,,
26,,,,,,,,,,,,,,5.0999698919e+02,3.8992387056e+01,,,,
27,,,,,,,,,,,,,,5.3553422891e+02,3.7133013964e+01,,,,
28,,,,,,,,,,,,,,4.6943647749e+02,4.2361428976e+01,,,,
29,,,,,,,,,,,,,,4.5892127496e+02,4.3332050800e+01,,,,
30,,,,,,,,,,,,,,4.6810287072e+02,4.2482115030e+01,,,,
31,,,,,,,,,,,,,,5.7616045502e+02,3.4514690876e+01,,,,
