access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.3373479199e+02,1.3373254013e+02,3.7723508541e+07,3.7724143750e+07
read,1,1.3373488092e+02,1.3373249006e+02,3.7723483456e+07,3.7724157874e+07
read,2,1.3373486686e+02,1.3373257017e+02,3.7723487424e+07,3.7724135276e+07
read,3,1.3373492098e+02,1.3373247290e+02,3.7723472157e+07,3.7724162716e+07
read,4,1.3373482990e+02,1.3373250604e+02,3.7723497848e+07,3.7724153368e+07
read,5,1.3373488688e+02,1.3373246908e+02,3.7723481774e+07,3.7724163792e+07
read,6,1.3373484397e+02,1.3373251081e+02,3.7723493880e+07,3.7724152023e+07
read,7,1.3373489690e+02,1.3373250484e+02,3.7723478950e+07,3.7724153704e+07
read,8,1.3373494601e+02,1.3373249102e+02,3.7723465096e+07,3.7724157605e+07
read,9,1.3373489499e+02,1.3373249793e+02,3.7723479488e+07,3.7724155655e+07
read,10,1.3373486495e+02,1.3373253202e+02,3.7723487962e+07,3.7724146037e+07
read,11,1.3373493600e+02,1.3373247194e+02,3.7723467920e+07,3.7724162985e+07
read,12,1.3373490310e+02,1.3373253608e+02,3.7723477201e+07,3.7724144894e+07
read,13,1.3373496795e+02,1.3373250198e+02,3.7723458909e+07,3.7724154511e+07
read,14,1.3373571682e+02,1.3373252392e+02,3.7723247671e+07,3.7724148324e+07
read,15,1.3373493195e+02,1.3373250818e+02,3.7723469064e+07,3.7724152763e+07
read,16,1.3373494697e+02,1.3373269391e+02,3.7723464827e+07,3.7724100371e+07
read,17,1.3373532104e+02,1.3373269892e+02,3.7723359308e+07,3.7724098959e+07
read,18,1.3373493814e+02,1.3373270679e+02,3.7723467315e+07,3.7724096739e+07
read,19,1.3373494887e+02,1.3373269796e+02,3.7723464289e+07,3.7724099228e+07
read,20,1.3373492908e+02,1.3373270893e+02,3.7723469871e+07,3.7724096134e+07
read,21,1.3373494315e+02,1.3373280501e+02,3.7723465903e+07,3.7724069031e+07
read,22,1.3373493505e+02,1.3373281288e+02,3.7723468189e+07,3.7724066811e+07
read,23,1.3373492384e+02,1.3373281598e+02,3.7723471350e+07,3.7724065937e+07
read,24,1.3373493886e+02,1.3373281002e+02,3.7723467113e+07,3.7724067618e+07
read,25,1.3373493004e+02,1.3373280311e+02,3.7723469602e+07,3.7724069569e+07
read,26,1.3373493791e+02,1.3373281503e+02,3.7723467382e+07,3.7724066206e+07
read,27,1.3373495889e+02,1.3373271608e+02,3.7723461464e+07,3.7724094117e+07
read,28,1.3373491812e+02,1.3373272085e+02,3.7723472964e+07,3.7724092771e+07
read,29,1.3373495603e+02,1.3373280501e+02,3.7723462271e+07,3.7724069031e+07
read,30,1.3373494101e+02,1.3373281384e+02,3.7723466508e+07,3.7724066542e+07
read,31,1.3373492408e+02,1.3373280883e+02,3.7723471283e+07,3.7724067955e+07
