access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.6264741302e+02,1.6264586210e+02,6.8687685005e+07,6.8688339977e+07
read,1,1.6264803982e+02,1.6264586496e+02,6.8687420300e+07,6.8688338769e+07
read,2,1.6264743900e+02,1.6264586091e+02,6.8687674030e+07,6.8688340481e+07
read,3,1.6264741993e+02,1.6264589095e+02,6.8687682085e+07,6.8688327794e+07
read,4,1.6264738989e+02,1.6264582396e+02,6.8687694771e+07,6.8688356087e+07
read,5,1.6264742899e+02,1.6264582491e+02,6.8687678259e+07,6.8688355685e+07
read,6,1.6264742708e+02,1.6264581490e+02,6.8687679064e+07,6.8688359914e+07
read,7,1.6264742899e+02,1.6264585185e+02,6.8687678259e+07,6.8688344307e+07
read,8,1.6264745307e+02,1.6264598298e+02,6.8687668089e+07,6.8688288928e+07
read,9,1.6264747000e+02,1.6264598489e+02,6.8687660940e+07,6.8688288123e+07
read,10,1.6264747214e+02,1.6264598513e+02,6.8687660034e+07,6.8688288022e+07
read,11,1.6264746594e+02,1.6264599109e+02,6.8687662652e+07,6.8688285505e+07
read,12,1.6264743495e+02,1.6264599085e+02,6.8687675741e+07,6.8688285606e+07
read,13,1.6264746809e+02,1.6264599299e+02,6.8687661746e+07,6.8688284699e+07
read,14,1.6264789581e+02,1.6264599586e+02,6.8687481115e+07,6.8688283491e+07
read,15,1.6264747596e+02,1.6264600015e+02,6.8687658423e+07,6.8688281679e+07
