access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.5328277111e+02,3.5292584205e+02,1.7791934644e+08,1.7809928392e+08
write,1,3.5328268409e+02,3.5301239800e+02,1.7791939026e+08,1.7805561532e+08
write,2,3.5328260684e+02,3.5303406286e+02,1.7791942917e+08,1.7804468848e+08
write,3,3.5328266001e+02,3.5297523093e+02,1.7791940239e+08,1.7807436397e+08
write,4,3.5328262591e+02,3.5187856293e+02,1.7791941956e+08,1.7862935219e+08
write,5,3.5328265810e+02,3.5295375013e+02,1.7791940335e+08,1.7808520159e+08
write,6,3.5328268695e+02,3.4863611794e+02,1.7791938882e+08,1.8029067131e+08
write,7,3.5328266096e+02,3.5326646805e+02,1.7791940191e+08,1.7792755732e+08
write,8,3.5328378916e+02,3.2766067219e+02,1.7791883373e+08,1.9183211499e+08
write,9,3.5328370404e+02,3.2975858593e+02,1.7791887660e+08,1.9061168511e+08
write,10,3.5328378606e+02,3.2824918389e+02,1.7791883529e+08,1.9148818284e+08
write,11,3.5328379488e+02,3.2926528311e+02,1.7791883085e+08,1.9089725813e+08
write,12,3.5328286099e+02,3.3027465796e+02,1.7791930117e+08,1.9031384403e+08
write,13,3.5328377104e+02,3.2874537110e+02,1.7791884286e+08,1.9119916284e+08
write,14,3.5328284287e+02,3.2708712220e+02,1.7791931030e+08,1.9216849419e+08
write,15,3.5328377891e+02,3.2654167104e+02,1.7791883890e+08,1.9248949007e+08
