access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.0276940820e+03,1.7960226359e+03,5.2633164277e+04,8.8727790403e+04
write,1,3.0276942470e+03,2.0633633852e+03,5.2633161409e+04,7.7231728130e+04
write,2,3.0276939969e+03,2.5556394911e+03,5.2633165757e+04,6.2355085902e+04
write,3,3.0276940329e+03,1.4567123580e+03,5.2633165131e+04,1.0939504915e+05
write,4,3.0276941030e+03,3.0199978020e+03,5.2633163912e+04,5.2767296683e+04
write,5,3.0276941881e+03,1.6150273578e+03,5.2633162433e+04,9.8671467842e+04
write,6,3.0276939821e+03,1.2941836739e+03,5.2633166014e+04,1.2313331038e+05
write,7,3.0276941650e+03,3.2233226895e+02,5.2633162835e+04,4.9438773387e+05
write,8,3.0276940491e+03,1.9792134459e+03,5.2633164849e+04,8.0515378637e+04
write,9,3.0276941061e+03,1.0967071261e+03,5.2633163859e+04,1.4530508301e+05
write,10,3.0276939311e+03,3.0276866100e+03,5.2633166901e+04,5.2633294171e+04
write,11,3.0276939552e+03,2.2159206872e+03,5.2633166482e+04,7.1914631657e+04
write,12,3.0276941261e+03,2.5986655171e+03,5.2633163510e+04,6.1322674639e+04
write,13,3.0276941781e+03,2.7290550461e+03,5.2633162607e+04,5.8392783329e+04
write,14,3.0276940222e+03,2.1160456240e+03,5.2633165317e+04,7.5308924435e+04
write,15,3.0276941390e+03,2.8344778988e+03,5.2633163287e+04,5.6220978144e+04
