access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.2406827390e+03,1.2406023600e+03,3.4641744459e+05,3.4643988908e+05
write,1,1.2406827128e+03,1.2406023848e+03,3.4641745191e+05,3.4643988216e+05
write,2,1.2406827481e+03,1.2406023669e+03,3.4641744206e+05,3.4643988715e+05
write,3,1.2406827300e+03,1.2406023929e+03,3.4641744712e+05,3.4643987990e+05
write,4,1.2406827512e+03,1.2406023769e+03,3.4641744120e+05,3.4643988436e+05
write,5,1.2406827288e+03,1.2406023679e+03,3.4641744745e+05,3.4643988689e+05
write,6,1.2406827409e+03,1.2406023779e+03,3.4641744406e+05,3.4643988409e+05
write,7,1.2412828801e+03,1.2406022611e+03,3.4624995712e+05,3.4643991671e+05
write,8,1.2406827459e+03,1.2406023729e+03,3.4641744266e+05,3.4643988549e+05
write,9,1.2406827369e+03,1.2406023881e+03,3.4641744519e+05,3.4643988123e+05
write,10,1.2406827462e+03,1.2406023700e+03,3.4641744259e+05,3.4643988629e+05
write,11,1.2406827359e+03,1.2406023941e+03,3.4641744546e+05,3.4643987956e+05
write,12,1.2406827209e+03,1.2406022682e+03,3.4641744965e+05,3.4643991472e+05
write,13,1.2406826758e+03,1.2406022811e+03,3.4641746223e+05,3.4643991112e+05
write,14,1.2406827388e+03,1.2406022739e+03,3.4641744466e+05,3.4643991312e+05
write,15,1.2406827300e+03,1.2406023080e+03,3.4641744712e+05,3.4643990360e+05
write,16,1.2413550520e+03,1.2406026258e+03,3.4622982628e+05,3.4643981485e+05
write,17,1.2406829221e+03,1.2406026330e+03,3.4641739347e+05,3.4643981285e+05
write,18,1.2406828699e+03,1.2406025901e+03,3.4641740804e+05,3.4643982484e+05
write,19,1.2406829019e+03,1.2406026499e+03,3.4641739912e+05,3.4643980812e+05
write,20,1.2406829309e+03,1.2406025841e+03,3.4641739100e+05,3.4643982650e+05
write,21,1.2406828790e+03,1.2406026340e+03,3.4641740551e+05,3.4643981259e+05
write,22,1.2406829181e+03,1.2406027200e+03,3.4641739460e+05,3.4643978855e+05
write,23,1.2406829200e+03,1.2406026139e+03,3.4641739406e+05,3.4643981818e+05
write,24,1.2406830091e+03,1.2406026399e+03,3.4641736917e+05,3.4643981092e+05
write,25,1.2406829240e+03,1.2406026669e+03,3.4641739293e+05,3.4643980340e+05
write,26,1.2406829479e+03,1.2406026440e+03,3.4641738628e+05,3.4643980979e+05
write,27,1.2406829219e+03,1.2406026199e+03,3.4641739353e+05,3.4643981651e+05
write,28,1.2406830020e+03,1.2406025369e+03,3.4641737116e+05,3.4643983968e+05
write,29,1.2406829040e+03,1.2406025960e+03,3.4641739853e+05,3.4643982317e+05
write,30,1.2406829059e+03,1.2406025400e+03,3.4641739799e+05,3.4643983882e+05
write,31,1.2406829340e+03,1.2406025691e+03,3.4641739014e+05,3.4643983070e+05
