access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.7697455907e+02,2.7691394305e+02,2.8324752797e+08,2.8330953040e+08
read,1,2.7697454906e+02,2.7691388297e+02,2.8324753821e+08,2.8330959187e+08
read,2,2.7697451997e+02,2.7691396689e+02,2.8324756796e+08,2.8330950601e+08
read,3,2.7697454810e+02,2.7691386700e+02,2.8324753919e+08,2.8330960821e+08
read,4,2.7697452116e+02,2.7691386700e+02,2.8324756674e+08,2.8330960821e+08
read,5,2.7697456479e+02,2.7691389084e+02,2.8324752212e+08,2.8330958382e+08
read,6,2.7697448301e+02,2.7691389704e+02,2.8324760575e+08,2.8330957748e+08
read,7,2.7697444701e+02,2.7691388106e+02,2.8324764257e+08,2.8330959382e+08
read,8,2.7697444797e+02,2.7691385508e+02,2.8324764159e+08,2.8330962041e+08
read,9,2.7697459412e+02,2.7691388202e+02,2.8324749213e+08,2.8330959285e+08
read,10,2.7697443008e+02,2.7691392803e+02,2.8324765988e+08,2.8330954577e+08
read,11,2.7697444892e+02,2.7691388822e+02,2.8324764062e+08,2.8330958651e+08
read,12,2.7697464108e+02,2.7691391683e+02,2.8324744410e+08,2.8330955723e+08
read,13,2.7697459197e+02,2.7691389298e+02,2.8324749433e+08,2.8330958163e+08
read,14,2.7697466207e+02,2.7691396713e+02,2.8324742264e+08,2.8330950577e+08
read,15,2.7697459817e+02,2.7691389418e+02,2.8324748799e+08,2.8330958041e+08
read,16,2.7697487593e+02,2.7691411495e+02,2.8324720394e+08,2.8330935453e+08
read,17,2.7697489309e+02,2.7691411996e+02,2.8324718639e+08,2.8330934941e+08
read,18,2.7697487807e+02,2.7691413307e+02,2.8324720175e+08,2.8330933599e+08
read,19,2.7697487998e+02,2.7691424894e+02,2.8324719980e+08,2.8330921745e+08
read,20,2.7697487783e+02,2.7691414213e+02,2.8324720199e+08,2.8330932673e+08
read,21,2.7697489905e+02,2.7691417193e+02,2.8324718029e+08,2.8330929623e+08
read,22,2.7697470784e+02,2.7691429114e+02,2.8324737583e+08,2.8330917427e+08
read,23,2.7697469616e+02,2.7691414785e+02,2.8324738778e+08,2.8330932087e+08
read,24,2.7697475600e+02,2.7691416788e+02,2.8324732658e+08,2.8330930038e+08
read,25,2.7697470999e+02,2.7691431284e+02,2.8324737364e+08,2.8330915208e+08
read,26,2.7697469401e+02,2.7691419101e+02,2.8324738997e+08,2.8330927672e+08
read,27,2.7697469497e+02,2.7691415191e+02,2.8324738900e+08,2.8330931672e+08
read,28,2.7697480607e+02,2.7691425896e+02,2.8324727538e+08,2.8330920720e+08
read,29,2.7697480989e+02,2.7691430902e+02,2.8324727148e+08,2.8330915598e+08
read,30,2.7697479796e+02,2.7691426992e+02,2.8324728367e+08,2.8330919598e+08
read,31,2.7697480202e+02,2.7691412497e+02,2.8324727952e+08,2.8330934429e+08
