access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.6354694104e+02,1.6349141717e+02,2.0737943360e+06,2.0744986243e+06
read,1,1.6354689693e+02,1.6349133492e+02,2.0737948953e+06,2.0744996680e+06
read,2,1.6354691887e+02,1.6349134207e+02,2.0737946171e+06,2.0744995772e+06
read,3,1.6354693198e+02,1.6349139094e+02,2.0737944509e+06,2.0744989571e+06
read,4,1.6354692006e+02,1.6349138403e+02,2.0737946020e+06,2.0744990448e+06
read,5,1.6354692292e+02,1.6349138188e+02,2.0737945657e+06,2.0744990720e+06
read,6,1.6354694796e+02,1.6349139500e+02,2.0737942483e+06,2.0744989056e+06
read,7,1.6354689693e+02,1.6349137282e+02,2.0737948953e+06,2.0744991870e+06
read,8,1.6354698205e+02,1.6349141097e+02,2.0737938160e+06,2.0744987029e+06
read,9,1.6354693699e+02,1.6349145198e+02,2.0737943874e+06,2.0744981826e+06
read,10,1.6354696798e+02,1.6349142814e+02,2.0737939944e+06,2.0744984851e+06
read,11,1.6354699802e+02,1.6349141598e+02,2.0737936134e+06,2.0744986394e+06
read,12,1.6354698896e+02,1.6349140882e+02,2.0737937283e+06,2.0744987302e+06
read,13,1.6354692292e+02,1.6349139690e+02,2.0737945657e+06,2.0744988814e+06
read,14,1.6354699111e+02,1.6349137902e+02,2.0737937011e+06,2.0744991083e+06
read,15,1.6354691100e+02,1.6349138808e+02,2.0737947169e+06,2.0744989934e+06
read,16,1.6354709005e+02,1.6349155021e+02,2.0737924465e+06,2.0744969362e+06
read,17,1.6354704094e+02,1.6349154782e+02,2.0737930693e+06,2.0744969665e+06
read,18,1.6354711390e+02,1.6349166107e+02,2.0737921442e+06,2.0744955295e+06
read,19,1.6354704523e+02,1.6349154806e+02,2.0737930149e+06,2.0744969634e+06
read,20,1.6354711199e+02,1.6349155307e+02,2.0737921684e+06,2.0744968999e+06
read,21,1.6354706407e+02,1.6349167490e+02,2.0737927760e+06,2.0744953540e+06
read,22,1.6354710007e+02,1.6349156809e+02,2.0737923195e+06,2.0744967093e+06
read,23,1.6354705691e+02,1.6349156713e+02,2.0737928667e+06,2.0744967214e+06
read,24,1.6354711294e+02,1.6349156117e+02,2.0737921563e+06,2.0744967970e+06
read,25,1.6354711485e+02,1.6349177003e+02,2.0737921321e+06,2.0744941470e+06
read,26,1.6354711294e+02,1.6349158311e+02,2.0737921563e+06,2.0744965187e+06
read,27,1.6354712677e+02,1.6349182820e+02,2.0737919809e+06,2.0744934088e+06
read,28,1.6354708409e+02,1.6349164486e+02,2.0737925221e+06,2.0744957352e+06
read,29,1.6354709506e+02,1.6349172688e+02,2.0737923830e+06,2.0744946945e+06
read,30,1.6354714894e+02,1.6349178791e+02,2.0737916998e+06,2.0744939201e+06
read,31,1.6354715395e+02,1.6349181390e+02,2.0737916363e+06,2.0744935903e+06
