access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,4.9150578213e+02,4.9142818594e+02,6.9004828088e+05,6.9015723905e+05
write,1,4.9150584388e+02,4.9142818999e+02,6.9004819419e+05,6.9015723336e+05
write,2,4.9150585318e+02,4.9142820001e+02,6.9004818113e+05,6.9015721930e+05
write,3,4.9150585485e+02,4.9142819905e+02,6.9004817879e+05,6.9015722064e+05
write,4,4.9150584888e+02,4.9142818999e+02,6.9004818716e+05,6.9015723336e+05
write,5,4.9150576186e+02,4.9142816305e+02,6.9004830933e+05,6.9015727119e+05
write,6,4.9150582004e+02,4.9142818880e+02,6.9004822766e+05,6.9015723503e+05
write,7,4.9150585103e+02,4.9142816901e+02,6.9004818414e+05,6.9015726282e+05
write,8,4.9150580192e+02,4.9142817092e+02,6.9004825310e+05,6.9015726015e+05
write,9,4.9150582910e+02,4.9142812204e+02,6.9004821494e+05,6.9015732879e+05
write,10,4.9150580716e+02,4.9142820597e+02,6.9004824573e+05,6.9015721092e+05
write,11,4.9164917517e+02,4.9142819810e+02,6.8984702331e+05,6.9015722197e+05
write,12,4.9150582004e+02,4.9142820501e+02,6.9004822766e+05,6.9015721226e+05
write,13,4.9150584602e+02,4.9142820001e+02,6.9004819117e+05,6.9015721930e+05
write,14,4.9150580001e+02,4.9142820215e+02,6.9004825578e+05,6.9015721628e+05
write,15,4.9150578403e+02,4.9142819095e+02,6.9004827820e+05,6.9015723202e+05
write,16,4.9150569606e+02,4.9142809606e+02,6.9004840172e+05,6.9015736528e+05
write,17,4.9150573707e+02,4.9142814803e+02,6.9004834414e+05,6.9015729229e+05
write,18,4.9150571299e+02,4.9142823195e+02,6.9004837795e+05,6.9015717443e+05
write,19,4.9150570488e+02,4.9142815590e+02,6.9004838933e+05,6.9015728124e+05
write,20,4.9150584483e+02,4.9142821503e+02,6.9004819285e+05,6.9015719820e+05
write,21,4.9150575423e+02,4.9142823911e+02,6.9004832004e+05,6.9015716438e+05
write,22,4.9164890194e+02,4.9142818999e+02,6.8984740668e+05,6.9015723336e+05
write,23,4.9150567198e+02,4.9142817402e+02,6.9004843552e+05,6.9015725579e+05
write,24,4.9150568390e+02,4.9142829800e+02,6.9004841879e+05,6.9015708168e+05
write,25,4.9150569320e+02,4.9142831302e+02,6.9004840573e+05,6.9015706059e+05
write,26,4.9150569010e+02,4.9142823005e+02,6.9004841009e+05,6.9015717711e+05
write,27,4.9150564718e+02,4.9142808795e+02,6.9004847034e+05,6.9015737667e+05
write,28,4.9150585794e+02,4.9142821789e+02,6.9004817444e+05,6.9015719418e+05
write,29,4.9150567389e+02,4.9142831111e+02,6.9004843285e+05,6.9015706326e+05
write,30,4.9150570798e+02,4.9142829084e+02,6.9004838498e+05,6.9015709172e+05
write,31,4.9150571179e+02,4.9142836189e+02,6.9004837963e+05,6.9015699194e+05
