access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,1.0429277492e+02,7.6104885817e+01,2.1156868381e+07,2.8992994186e+07
write,1,1.0429272604e+02,1.0428933692e+02,2.1156878296e+07,2.1157565837e+07
write,2,1.0429278517e+02,9.6517683029e+01,2.1156866301e+07,2.2861184011e+07
write,3,1.0429276991e+02,1.0428933907e+02,2.1156869397e+07,2.1157565402e+07
write,4,1.0429280901e+02,9.4180253029e+01,2.1156861465e+07,2.3428568527e+07
write,5,1.0429277897e+02,1.0428937292e+02,2.1156867559e+07,2.1157558534e+07
write,6,1.0429283309e+02,6.3407553196e+01,2.1156856580e+07,3.4798827597e+07
write,7,1.0429304409e+02,6.0953416109e+01,2.1156813776e+07,3.6199915490e+07
write,8,1.0429290891e+02,4.1337373018e+01,2.1156841200e+07,5.3378053584e+07
write,9,1.0429293418e+02,8.9702599049e+01,2.1156836073e+07,2.4598044376e+07
write,10,1.0429290795e+02,8.6603137970e+01,2.1156841393e+07,2.5478389857e+07
write,11,1.0429292107e+02,8.9702594042e+01,2.1156838733e+07,2.4598045749e+07
write,12,1.0429290795e+02,8.4487191916e+01,2.1156841393e+07,2.6116485375e+07
write,13,1.0429292488e+02,8.9702594042e+01,2.1156837959e+07,2.4598045749e+07
write,14,1.0429297113e+02,7.0001965046e+01,2.1156828576e+07,3.1520665321e+07
write,15,1.0429333186e+02,8.4487179041e+01,2.1156755400e+07,2.6116489354e+07
