access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.2456530094e+01,2.2433754921e+01,6.0914700279e+06,6.0976542038e+06
read,1,2.2456487179e+01,2.2433721066e+01,6.0914816690e+06,6.0976634059e+06
read,2,2.2456501007e+01,2.2433728933e+01,6.0914779180e+06,6.0976612674e+06
read,3,2.2456508160e+01,2.2433729887e+01,6.0914759778e+06,6.0976610082e+06
read,4,2.2456503868e+01,2.2433710098e+01,6.0914771419e+06,6.0976663869e+06
read,5,2.2456532001e+01,2.2433703184e+01,6.0914695106e+06,6.0976682662e+06
read,6,2.2456660986e+01,2.2433706045e+01,6.0914345230e+06,6.0976674886e+06
read,7,2.2456535816e+01,2.2433725119e+01,6.0914684758e+06,6.0976623043e+06
read,8,2.2456591129e+01,2.2433876991e+01,6.0914534718e+06,6.0976210244e+06
read,9,2.2456554174e+01,2.2433880091e+01,6.0914634960e+06,6.0976201819e+06
read,10,2.2456759930e+01,2.2433866978e+01,6.0914076843e+06,6.0976237461e+06
read,11,2.2456570864e+01,2.2433880091e+01,6.0914589690e+06,6.0976201819e+06
read,12,2.2456572056e+01,2.2433851004e+01,6.0914586456e+06,6.0976280879e+06
read,13,2.2456580877e+01,2.2433853149e+01,6.0914562527e+06,6.0976275047e+06
read,14,2.2456593037e+01,2.2433853865e+01,6.0914529545e+06,6.0976273103e+06
read,15,2.2456582069e+01,2.2433855057e+01,6.0914559294e+06,6.0976269863e+06
