access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.9127361703e+02,3.9124510813e+02,4.1866732453e+06,4.1869783161e+06
write,1,3.9127359796e+02,3.9124509501e+02,4.1866734494e+06,4.1869784564e+06
write,2,3.9127357793e+02,3.9124507093e+02,4.1866736637e+06,4.1869787141e+06
write,3,3.9127359200e+02,3.9124510503e+02,4.1866735131e+06,4.1869783492e+06
write,4,3.9127361703e+02,3.9124510098e+02,4.1866732453e+06,4.1869783926e+06
write,5,3.9127359295e+02,3.9124506998e+02,4.1866735029e+06,4.1869787243e+06
write,6,3.9127364802e+02,3.9124509215e+02,4.1866729136e+06,4.1869784870e+06
write,7,3.9127365804e+02,3.9124510312e+02,4.1866728065e+06,4.1869783697e+06
write,8,3.9127364993e+02,3.9124509120e+02,4.1866728932e+06,4.1869784972e+06
write,9,3.9127365208e+02,3.9124508405e+02,4.1866728703e+06,4.1869785738e+06
write,10,3.9127361798e+02,3.9124509287e+02,4.1866732351e+06,4.1869784794e+06
write,11,3.9127360296e+02,3.9124508619e+02,4.1866733958e+06,4.1869785508e+06
write,12,3.9127365804e+02,3.9124510407e+02,4.1866728065e+06,4.1869783594e+06
write,13,3.9127361488e+02,3.9124510098e+02,4.1866732682e+06,4.1869783926e+06
write,14,3.9127456594e+02,3.9124510002e+02,4.1866630919e+06,4.1869784028e+06
write,15,3.9127362800e+02,3.9124509716e+02,4.1866731279e+06,4.1869784334e+06
