access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.7435542083e+02,2.7431987405e+02,2.9989407232e+08,2.9993293305e+08
read,1,2.7435542202e+02,2.7431990290e+02,2.9989407102e+08,2.9993290150e+08
read,2,2.7435542297e+02,2.7431987500e+02,2.9989406998e+08,2.9993293200e+08
read,3,2.7435542297e+02,2.7431987000e+02,2.9989406998e+08,2.9993293748e+08
read,4,2.7435542488e+02,2.7431987309e+02,2.9989406789e+08,2.9993293409e+08
read,5,2.7435542202e+02,2.7431987095e+02,2.9989407102e+08,2.9993293643e+08
read,6,2.7435512090e+02,2.7431987190e+02,2.9989440017e+08,2.9993293539e+08
read,7,2.7435511708e+02,2.7431986809e+02,2.9989440434e+08,2.9993293956e+08
read,8,2.7435511994e+02,2.7431988096e+02,2.9989440122e+08,2.9993292549e+08
read,9,2.7435510683e+02,2.7431988096e+02,2.9989441555e+08,2.9993292549e+08
read,10,2.7435511899e+02,2.7431988907e+02,2.9989440226e+08,2.9993291662e+08
read,11,2.7435511518e+02,2.7431988406e+02,2.9989440643e+08,2.9993292210e+08
read,12,2.7435505199e+02,2.7431988716e+02,2.9989447549e+08,2.9993291871e+08
read,13,2.7435502291e+02,2.7431988120e+02,2.9989450729e+08,2.9993292523e+08
read,14,2.7435505295e+02,2.7431988502e+02,2.9989447445e+08,2.9993292105e+08
read,15,2.7435505390e+02,2.7431989002e+02,2.9989447341e+08,2.9993291558e+08
