access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,6.3716843009e+02,6.3713615298e+02,2.5709603719e+06,2.5710906159e+06
read,1,6.3716841412e+02,6.3713615799e+02,2.5709604364e+06,2.5710905957e+06
read,2,6.3716838503e+02,6.3713614988e+02,2.5709605537e+06,2.5710906284e+06
read,3,6.3716841102e+02,6.3713616109e+02,2.5709604489e+06,2.5710905832e+06
read,4,6.3716840506e+02,6.3713615704e+02,2.5709604729e+06,2.5710905996e+06
read,5,6.3716840696e+02,6.3713615704e+02,2.5709604652e+06,2.5710905996e+06
read,6,6.3716843510e+02,6.3713615394e+02,2.5709603517e+06,2.5710906121e+06
read,7,6.3716841507e+02,6.3713616300e+02,2.5709604325e+06,2.5710905755e+06
read,8,6.3716842699e+02,6.3713618088e+02,2.5709603844e+06,2.5710905034e+06
read,9,6.3716842914e+02,6.3713619304e+02,2.5709603758e+06,2.5710904543e+06
read,10,6.3716842413e+02,6.3713619304e+02,2.5709603960e+06,2.5710904543e+06
read,11,6.3716843009e+02,6.3713619113e+02,2.5709603719e+06,2.5710904620e+06
read,12,6.3716836715e+02,6.3713615704e+02,2.5709606259e+06,2.5710905996e+06
read,13,6.3716838598e+02,6.3713616395e+02,2.5709605499e+06,2.5710905717e+06
read,14,6.3716836905e+02,6.3713615704e+02,2.5709606182e+06,2.5710905996e+06
read,15,6.3716839218e+02,6.3713616204e+02,2.5709605249e+06,2.5710905794e+06
