access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.3838068008e+01,3.3837191105e+01,7.8252367438e+08,7.8254395378e+08
read,1,3.3837891102e+01,3.3837193012e+01,7.8252776547e+08,7.8254390967e+08
