access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.1455183029e+01,2.1430974007e+01,6.2552642789e+06,6.2623303989e+06
read,1,2.1455199003e+01,2.1430946112e+01,6.2552596217e+06,6.2623385501e+06
read,2,2.1455196142e+01,2.1430988073e+01,6.2552604558e+06,6.2623262885e+06
read,3,2.1455186129e+01,2.1430952072e+01,6.2552633753e+06,6.2623368084e+06
read,4,2.1455190182e+01,2.1430959225e+01,6.2552621936e+06,6.2623347183e+06
read,5,2.1455200911e+01,2.1430925131e+01,6.2552590656e+06,6.2623446809e+06
read,6,2.1455397129e+01,2.1430922031e+01,6.2552018587e+06,6.2623455866e+06
read,7,2.1455217838e+01,2.1430929184e+01,6.2552541303e+06,6.2623434965e+06
read,8,2.1455261946e+01,2.1431046009e+01,6.2552412709e+06,6.2623093592e+06
read,9,2.1455231190e+01,2.1431036949e+01,6.2552502377e+06,6.2623120066e+06
read,10,2.1455437183e+01,2.1431046963e+01,6.2551901811e+06,6.2623090805e+06
read,11,2.1455250025e+01,2.1431035042e+01,6.2552447464e+06,6.2623125639e+06
read,12,2.1455269814e+01,2.1431061983e+01,6.2552389770e+06,6.2623046915e+06
read,13,2.1455229998e+01,2.1431057930e+01,6.2552505853e+06,6.2623058758e+06
read,14,2.1455268860e+01,2.1431062937e+01,6.2552392551e+06,6.2623044128e+06
read,15,2.1455261946e+01,2.1431053877e+01,6.2552412709e+06,6.2623070602e+06
