access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,6.0315353298e+02,6.0314934206e+02,1.1783300820e+06,1.1783382695e+06
read,1,6.0315352488e+02,6.0314936209e+02,1.1783300979e+06,1.1783382304e+06
read,2,6.0315352821e+02,6.0314934516e+02,1.1783300914e+06,1.1783382635e+06
read,3,6.0315350699e+02,6.0314936686e+02,1.1783301328e+06,1.1783382211e+06
read,4,6.0315352821e+02,6.0314934611e+02,1.1783300914e+06,1.1783382616e+06
read,5,6.0315350986e+02,6.0314936686e+02,1.1783301272e+06,1.1783382211e+06
read,6,6.0315378094e+02,6.0314934516e+02,1.1783295976e+06,1.1783382635e+06
read,7,6.0315348411e+02,6.0314936590e+02,1.1783301775e+06,1.1783382230e+06
read,8,6.0315352106e+02,6.0314935207e+02,1.1783301053e+06,1.1783382500e+06
read,9,6.0315351415e+02,6.0314936304e+02,1.1783301188e+06,1.1783382286e+06
read,10,6.0315355992e+02,6.0314934897e+02,1.1783300294e+06,1.1783382560e+06
read,11,6.0315350413e+02,6.0314939189e+02,1.1783301384e+06,1.1783381722e+06
read,12,6.0315363002e+02,6.0314937210e+02,1.1783298925e+06,1.1783382109e+06
read,13,6.0315381408e+02,6.0314939594e+02,1.1783295329e+06,1.1783381643e+06
read,14,6.0315363002e+02,6.0314937711e+02,1.1783298925e+06,1.1783382011e+06
read,15,6.0315358114e+02,6.0314940000e+02,1.1783299880e+06,1.1783381564e+06
read,16,6.0315361214e+02,6.0314935517e+02,1.1783299274e+06,1.1783382439e+06
read,17,6.0315359402e+02,6.0314937401e+02,1.1783299628e+06,1.1783382071e+06
read,18,6.0315380383e+02,6.0314935517e+02,1.1783295529e+06,1.1783382439e+06
read,19,6.0315371799e+02,6.0314938402e+02,1.1783297206e+06,1.1783381876e+06
read,20,6.0315367389e+02,6.0314936113e+02,1.1783298068e+06,1.1783382323e+06
read,21,6.0315351200e+02,6.0314937305e+02,1.1783301230e+06,1.1783382090e+06
read,22,6.0315376401e+02,6.0314936519e+02,1.1783296307e+06,1.1783382244e+06
read,23,6.0315369415e+02,6.0314938402e+02,1.1783297672e+06,1.1783381876e+06
read,24,6.0315353799e+02,6.0314936304e+02,1.1783300723e+06,1.1783382286e+06
read,25,6.0315353799e+02,6.0314937997e+02,1.1783300723e+06,1.1783381955e+06
read,26,6.0315352297e+02,6.0314937401e+02,1.1783301016e+06,1.1783382071e+06
read,27,6.0315355611e+02,6.0314940119e+02,1.1783300369e+06,1.1783381540e+06
read,28,6.0315354705e+02,6.0314937711e+02,1.1783300546e+06,1.1783382011e+06
read,29,6.0315354705e+02,6.0314940500e+02,1.1783300546e+06,1.1783381466e+06
read,30,6.0315365696e+02,6.0314938712e+02,1.1783298398e+06,1.1783381815e+06
read,31,6.0315367103e+02,6.0314940119e+02,1.1783298124e+06,1.1783381540e+06
