access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,7.6162059903e+02,7.6157734203e+02,1.0670789572e+08,1.0671395664e+08
read,1,7.6162063599e+02,7.6157729292e+02,1.0670789054e+08,1.0671396352e+08
read,2,7.6162065911e+02,7.6157737303e+02,1.0670788730e+08,1.0671395230e+08
read,3,7.6162063098e+02,7.6157732487e+02,1.0670789124e+08,1.0671395905e+08
read,4,7.6162068200e+02,7.6157728696e+02,1.0670788409e+08,1.0671396436e+08
read,5,7.6162059617e+02,7.6157728100e+02,1.0670789612e+08,1.0671396519e+08
read,6,7.6162067699e+02,7.6157729912e+02,1.0670788479e+08,1.0671396265e+08
read,7,7.6162070012e+02,7.6157733703e+02,1.0670788155e+08,1.0671395734e+08
read,8,7.6162068820e+02,7.6157735109e+02,1.0670788322e+08,1.0671395537e+08
read,9,7.6162068200e+02,7.6157730603e+02,1.0670788409e+08,1.0671396168e+08
read,10,7.6162065196e+02,7.6157734299e+02,1.0670788830e+08,1.0671395651e+08
read,11,7.6162065411e+02,7.6157732010e+02,1.0670788800e+08,1.0671395971e+08
read,12,7.6162082386e+02,7.6157735395e+02,1.0670786422e+08,1.0671395497e+08
read,13,7.6162082911e+02,7.6157737303e+02,1.0670786348e+08,1.0671395230e+08
read,14,7.6162089992e+02,7.6157741809e+02,1.0670785356e+08,1.0671394598e+08
read,15,7.6162078691e+02,7.6157734799e+02,1.0670786939e+08,1.0671395581e+08
read,16,7.6162115788e+02,7.6157745981e+02,1.0670781742e+08,1.0671394014e+08
read,17,7.6162115216e+02,7.6157745314e+02,1.0670781822e+08,1.0671394107e+08
read,18,7.6162115192e+02,7.6157761693e+02,1.0670781825e+08,1.0671391812e+08
read,19,7.6162115312e+02,7.6157761717e+02,1.0670781808e+08,1.0671391809e+08
read,20,7.6162116504e+02,7.6157748985e+02,1.0670781641e+08,1.0671393593e+08
read,21,7.6162115407e+02,7.6157748103e+02,1.0670781795e+08,1.0671393716e+08
read,22,7.6162115097e+02,7.6157759905e+02,1.0670781839e+08,1.0671392063e+08
read,23,7.6162115002e+02,7.6157757998e+02,1.0670781852e+08,1.0671392330e+08
read,24,7.6162114787e+02,7.6157750297e+02,1.0670781882e+08,1.0671393409e+08
read,25,7.6162116313e+02,7.6157748890e+02,1.0670781668e+08,1.0671393606e+08
read,26,7.6162114406e+02,7.6157760406e+02,1.0670781935e+08,1.0671391993e+08
read,27,7.6162116289e+02,7.6157752609e+02,1.0670781671e+08,1.0671393085e+08
read,28,7.6162114000e+02,7.6157763386e+02,1.0670781992e+08,1.0671391575e+08
read,29,7.6162112999e+02,7.6157762623e+02,1.0670782132e+08,1.0671391682e+08
read,30,7.6162115192e+02,7.6157763386e+02,1.0670781825e+08,1.0671391575e+08
read,31,7.6162116218e+02,7.6157765198e+02,1.0670781682e+08,1.0671391321e+08
