access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,7.1780863047e+01,7.1296711206e+01,4.9231935717e+08,4.9566253133e+08
write,1,7.1780921936e+01,7.1777772903e+01,4.9231895327e+08,4.9234055227e+08
