access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,8.9369067192e+01,8.7998534918e+01,1.1745547682e+06,1.1928478593e+06
read,1,8.9369216919e+01,8.7998553991e+01,1.1745528004e+06,1.1928476008e+06
read,2,8.9369171858e+01,8.7998572111e+01,1.1745533926e+06,1.1928473552e+06
read,3,8.9369251013e+01,8.7998481989e+01,1.1745523523e+06,1.1928485768e+06
read,4,8.9369279146e+01,8.7998537064e+01,1.1745519825e+06,1.1928478302e+06
read,5,8.9369318962e+01,8.7998602867e+01,1.1745514593e+06,1.1928469382e+06
read,6,8.9369387865e+01,8.7998615026e+01,1.1745505537e+06,1.1928467734e+06
read,7,8.9369294882e+01,8.7998618126e+01,1.1745517757e+06,1.1928467314e+06
read,8,8.9369408846e+01,8.7998586893e+01,1.1745502779e+06,1.1928471548e+06
read,9,8.9369407892e+01,8.7998547077e+01,1.1745502905e+06,1.1928476945e+06
read,10,8.9369165182e+01,8.7998585939e+01,1.1745534803e+06,1.1928471677e+06
read,11,8.9369287014e+01,8.7998610973e+01,1.1745518791e+06,1.1928468284e+06
read,12,8.9369168043e+01,8.7998502016e+01,1.1745534427e+06,1.1928483053e+06
read,13,8.9369146109e+01,8.7998533010e+01,1.1745537310e+06,1.1928478852e+06
read,14,8.9355331898e+01,8.7998541117e+01,1.1747353154e+06,1.1928477753e+06
read,15,8.9369204998e+01,8.7998564959e+01,1.1745529571e+06,1.1928474521e+06
read,16,8.9366663933e+01,8.7998922110e+01,1.1745863545e+06,1.1928426108e+06
read,17,8.9366647959e+01,8.7999000072e+01,1.1745865644e+06,1.1928415540e+06
read,18,8.9366556883e+01,8.7998931170e+01,1.1745877615e+06,1.1928424880e+06
read,19,8.9366688967e+01,8.7999128819e+01,1.1745860254e+06,1.1928398089e+06
read,20,8.9366628885e+01,8.7998946905e+01,1.1745868151e+06,1.1928422747e+06
read,21,8.9366601944e+01,8.7999012947e+01,1.1745871692e+06,1.1928413795e+06
read,22,8.9366744995e+01,8.7999039888e+01,1.1745852890e+06,1.1928410143e+06
read,23,8.9366722107e+01,8.7999005795e+01,1.1745855899e+06,1.1928414765e+06
read,24,8.9366703033e+01,8.7998998880e+01,1.1745858406e+06,1.1928415702e+06
read,25,8.9366716862e+01,8.7999002934e+01,1.1745856588e+06,1.1928415153e+06
read,26,8.9355819941e+01,8.7999126911e+01,1.1747288992e+06,1.1928398347e+06
read,27,8.9366705894e+01,8.7999042034e+01,1.1745858029e+06,1.1928409852e+06
read,28,8.9366492033e+01,8.7998898029e+01,1.1745886138e+06,1.1928429372e+06
read,29,8.9366468191e+01,8.7998879910e+01,1.1745889272e+06,1.1928431829e+06
read,30,8.9366524935e+01,8.7998898029e+01,1.1745881814e+06,1.1928429372e+06
read,31,8.9366449833e+01,8.7998911858e+01,1.1745891685e+06,1.1928427498e+06
