access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,4.0192233300e+02,4.0191326809e+02,6.9506368515e+07,6.9507936189e+07
read,1,4.0192216897e+02,4.0191325998e+02,6.9506396882e+07,6.9507937591e+07
read,2,4.0192214012e+02,4.0191327095e+02,6.9506401871e+07,6.9507935695e+07
read,3,4.0192223001e+02,4.0191328096e+02,6.9506386327e+07,6.9507933963e+07
read,4,4.0192231798e+02,4.0191326809e+02,6.9506371112e+07,6.9507936189e+07
read,5,4.0192215490e+02,4.0191325808e+02,6.9506399314e+07,6.9507937921e+07
read,6,4.0192234898e+02,4.0191331005e+02,6.9506365752e+07,6.9507928932e+07
read,7,4.0192223310e+02,4.0191330099e+02,6.9506385791e+07,6.9507930499e+07
read,8,4.0192219996e+02,4.0191330600e+02,6.9506391522e+07,6.9507929633e+07
read,9,4.0192236018e+02,4.0191330409e+02,6.9506363815e+07,6.9507929963e+07
read,10,4.0192204094e+02,4.0191337299e+02,6.9506419023e+07,6.9507918047e+07
read,11,4.0192202091e+02,4.0191329598e+02,6.9506422486e+07,6.9507931365e+07
read,12,4.0192244411e+02,4.0191324902e+02,6.9506349301e+07,6.9507939488e+07
read,13,4.0192239308e+02,4.0191330886e+02,6.9506358125e+07,6.9507929139e+07
read,14,4.0192239094e+02,4.0191333795e+02,6.9506358496e+07,6.9507924108e+07
read,15,4.0192245197e+02,4.0191324592e+02,6.9506347941e+07,6.9507940024e+07
read,16,4.0192195702e+02,4.0191311383e+02,6.9506433536e+07,6.9507962867e+07
read,17,4.0192198610e+02,4.0191312695e+02,6.9506428506e+07,6.9507960599e+07
read,18,4.0192188501e+02,4.0191311288e+02,6.9506445988e+07,6.9507963032e+07
read,19,4.0192197895e+02,4.0191317201e+02,6.9506429743e+07,6.9507952806e+07
read,20,4.0192228508e+02,4.0191313410e+02,6.9506376802e+07,6.9507959362e+07
read,21,4.0192193389e+02,4.0191322112e+02,6.9506437535e+07,6.9507944312e+07
read,22,4.0192196012e+02,4.0191326189e+02,6.9506433000e+07,6.9507937261e+07
read,23,4.0192195892e+02,4.0191324496e+02,6.9506433206e+07,6.9507940189e+07
read,24,4.0192197013e+02,4.0191330099e+02,6.9506431268e+07,6.9507930499e+07
read,25,4.0192203498e+02,4.0191325307e+02,6.9506420054e+07,6.9507938787e+07
read,26,4.0192193818e+02,4.0191326094e+02,6.9506436793e+07,6.9507937426e+07
read,27,4.0192206192e+02,4.0191328001e+02,6.9506415394e+07,6.9507934128e+07
read,28,4.0192195106e+02,4.0191324687e+02,6.9506434567e+07,6.9507939859e+07
read,29,4.0192193604e+02,4.0191325116e+02,6.9506437164e+07,6.9507939117e+07
read,30,4.0192192602e+02,4.0191313291e+02,6.9506438896e+07,6.9507959568e+07
read,31,4.0192203999e+02,4.0191314507e+02,6.9506419188e+07,6.9507957465e+07
