access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.8915248013e+02,1.8912729287e+02,2.4679879158e+07,2.4683165931e+07
read,1,1.8915249705e+02,1.8912728810e+02,2.4679876950e+07,2.4683166553e+07
read,2,1.8915248299e+02,1.8912729692e+02,2.4679878785e+07,2.4683165402e+07
read,3,1.8915250683e+02,1.8912728500e+02,2.4679875674e+07,2.4683166958e+07
read,4,1.8915246606e+02,1.8912728095e+02,2.4679880994e+07,2.4683167487e+07
read,5,1.8915249491e+02,1.8912725902e+02,2.4679877230e+07,2.4683170349e+07
read,6,1.8915244913e+02,1.8912729788e+02,2.4679883202e+07,2.4683165277e+07
read,7,1.8915245986e+02,1.8912726092e+02,2.4679881803e+07,2.4683170100e+07
read,8,1.8915242481e+02,1.8912743020e+02,2.4679886375e+07,2.4683148008e+07
read,9,1.8915243602e+02,1.8912742496e+02,2.4679884913e+07,2.4683148692e+07
read,10,1.8915242314e+02,1.8912743306e+02,2.4679886593e+07,2.4683147635e+07
read,11,1.8915243387e+02,1.8912742805e+02,2.4679885193e+07,2.4683148288e+07
read,12,1.8915242505e+02,1.8912743998e+02,2.4679886344e+07,2.4683146732e+07
read,13,1.8915243793e+02,1.8912743711e+02,2.4679884664e+07,2.4683147106e+07
read,14,1.8915243006e+02,1.8912744522e+02,2.4679885691e+07,2.4683146048e+07
read,15,1.8915241408e+02,1.8912743211e+02,2.4679887775e+07,2.4683147759e+07
