access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,2.9222895908e+02,2.9219592118e+02,4.5442997989e+05,4.5448136121e+05
write,1,2.9222896910e+02,2.9219589710e+02,4.5442996432e+05,4.5448139867e+05
write,2,2.9222898507e+02,2.9219589114e+02,4.5442993948e+05,4.5448140794e+05
write,3,2.9222898698e+02,2.9219586802e+02,4.5442993651e+05,4.5448144391e+05
write,4,2.9222898316e+02,2.9219590497e+02,4.5442994245e+05,4.5448138643e+05
write,5,2.9222896910e+02,2.9219589806e+02,4.5442996432e+05,4.5448139718e+05
write,6,2.9222920012e+02,2.9219589806e+02,4.5442960506e+05,4.5448139718e+05
write,7,2.9222897220e+02,2.9219585991e+02,4.5442995950e+05,4.5448145652e+05
write,8,2.9222908902e+02,2.9219575000e+02,4.5442977783e+05,4.5448162747e+05
write,9,2.9222888088e+02,2.9219575810e+02,4.5443010150e+05,4.5448161487e+05
write,10,2.9222890711e+02,2.9219574904e+02,4.5443006072e+05,4.5448162896e+05
write,11,2.9222891307e+02,2.9219574404e+02,4.5443005145e+05,4.5448163674e+05
write,12,2.9222890902e+02,2.9219574904e+02,4.5443005775e+05,4.5448162896e+05
write,13,2.9222888803e+02,2.9219574714e+02,4.5443009038e+05,4.5448163192e+05
write,14,2.9222892404e+02,2.9219573498e+02,4.5443003439e+05,4.5448165084e+05
write,15,2.9222892618e+02,2.9219573998e+02,4.5443003106e+05,4.5448164305e+05
