access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.1557402134e+01,3.0834002972e+01,1.4792917149e+08,1.5139975034e+08
write,1,3.1557413101e+01,3.0903827190e+01,1.4792912008e+08,1.5105767720e+08
write,2,3.1557322979e+01,3.0760957003e+01,1.4792954254e+08,1.5175926912e+08
write,3,3.1557344913e+01,3.0823171854e+01,1.4792943972e+08,1.5145295150e+08
write,4,3.1557401896e+01,3.1045845032e+01,1.4792917261e+08,1.5036667056e+08
write,5,3.1557338953e+01,3.1138908863e+01,1.4792946766e+08,1.4991727464e+08
write,6,3.1557109118e+01,3.1089498997e+01,1.4793054505e+08,1.5015553491e+08
write,7,3.1557301998e+01,3.1530935049e+01,1.4792964089e+08,1.4805334332e+08
write,8,3.1559093952e+01,3.0224369049e+01,1.4792124131e+08,1.5445352538e+08
write,9,3.1559094191e+01,3.0139044046e+01,1.4792124019e+08,1.5489079033e+08
write,10,3.1559089899e+01,3.0668520927e+01,1.4792126031e+08,1.5221667726e+08
write,11,3.1559107065e+01,3.0655083895e+01,1.4792117985e+08,1.5228339834e+08
write,12,3.1559193850e+01,3.0495603085e+01,1.4792077308e+08,1.5307978462e+08
write,13,3.1559190035e+01,3.0487568140e+01,1.4792079096e+08,1.5312012852e+08
write,14,3.1559197187e+01,3.0164063931e+01,1.4792075743e+08,1.5476231461e+08
write,15,3.1559201956e+01,3.0015768051e+01,1.4792073509e+08,1.5552693318e+08
