access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.5511711383e+02,3.5511435509e+02,1.6287202432e+06,1.6287328961e+06
read,1,3.5511709189e+02,3.5511433697e+02,1.6287203438e+06,1.6287329792e+06
read,2,3.5511714101e+02,3.5511432219e+02,1.6287201185e+06,1.6287330470e+06
read,3,3.5511718202e+02,3.5511441302e+02,1.6287199305e+06,1.6287326304e+06
read,4,3.5511716199e+02,3.5511436009e+02,1.6287200223e+06,1.6287328731e+06
read,5,3.5511721897e+02,3.5511441183e+02,1.6287197610e+06,1.6287326358e+06
read,6,3.5511716008e+02,3.5511437893e+02,1.6287200311e+06,1.6287327867e+06
read,7,3.5511717319e+02,3.5511443877e+02,1.6287199709e+06,1.6287325123e+06
read,8,3.5511715889e+02,3.5511439085e+02,1.6287200365e+06,1.6287327321e+06
read,9,3.5511712217e+02,3.5511441588e+02,1.6287202049e+06,1.6287326172e+06
read,10,3.5511713386e+02,3.5511438394e+02,1.6287201513e+06,1.6287327638e+06
read,11,3.5511716008e+02,3.5511441088e+02,1.6287200311e+06,1.6287326402e+06
read,12,3.5511722589e+02,3.5511438489e+02,1.6287197293e+06,1.6287327594e+06
read,13,3.5511723089e+02,3.5511446905e+02,1.6287197063e+06,1.6287323734e+06
read,14,3.5511725998e+02,3.5511436200e+02,1.6287195729e+06,1.6287328644e+06
read,15,3.5511717796e+02,3.5511442494e+02,1.6287199491e+06,1.6287325757e+06
read,16,3.5511714077e+02,3.5511444092e+02,1.6287201196e+06,1.6287325024e+06
read,17,3.5511716390e+02,3.5511445785e+02,1.6287200136e+06,1.6287324248e+06
read,18,3.5511711717e+02,3.5511447406e+02,1.6287202279e+06,1.6287323504e+06
read,19,3.5511713600e+02,3.5511448479e+02,1.6287201415e+06,1.6287323012e+06
read,20,3.5511707497e+02,3.5511450410e+02,1.6287204214e+06,1.6287322126e+06
read,21,3.5511713719e+02,3.5511460209e+02,1.6287201360e+06,1.6287317632e+06
read,22,3.5511708593e+02,3.5511451101e+02,1.6287203711e+06,1.6287321809e+06
read,23,3.5511707902e+02,3.5511462593e+02,1.6287204029e+06,1.6287316539e+06
read,24,3.5511709285e+02,3.5511463284e+02,1.6287203394e+06,1.6287316221e+06
read,25,3.5511704111e+02,3.5511457992e+02,1.6287205767e+06,1.6287318649e+06
read,26,3.5511709213e+02,3.5511448288e+02,1.6287203427e+06,1.6287323100e+06
read,27,3.5511707497e+02,3.5511454082e+02,1.6287204214e+06,1.6287320442e+06
read,28,3.5511711717e+02,3.5511467099e+02,1.6287202279e+06,1.6287314472e+06
read,29,3.5511712599e+02,3.5511457396e+02,1.6287201874e+06,1.6287318922e+06
read,30,3.5511715794e+02,3.5511459088e+02,1.6287200409e+06,1.6287318146e+06
read,31,3.5511711407e+02,3.5511470199e+02,1.6287202421e+06,1.6287313050e+06
