access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.9024538994e+01,2.8986172915e+01,2.7597899838e+06,2.7634428400e+06
read,1,2.9024616003e+01,2.8986104012e+01,2.7597826614e+06,2.7634494090e+06
read,2,2.9024599075e+01,2.8986113787e+01,2.7597842710e+06,2.7634484771e+06
read,3,2.9024542093e+01,2.8986111164e+01,2.7597896891e+06,2.7634487271e+06
read,4,2.9024549007e+01,2.8986154079e+01,2.7597890317e+06,2.7634446357e+06
read,5,2.9024581909e+01,2.8986119986e+01,2.7597859032e+06,2.7634478861e+06
read,6,2.9024547815e+01,2.8986092806e+01,2.7597891450e+06,2.7634504773e+06
read,7,2.9024624109e+01,2.8986181021e+01,2.7597818907e+06,2.7634420672e+06
read,8,2.9024557829e+01,2.8986186028e+01,2.7597881929e+06,2.7634415899e+06
read,9,2.9024552107e+01,2.8986112118e+01,2.7597887370e+06,2.7634486362e+06
read,10,2.9024548054e+01,2.8986109972e+01,2.7597891224e+06,2.7634488408e+06
read,11,2.9024595976e+01,2.8986118078e+01,2.7597845657e+06,2.7634480679e+06
read,12,2.9024538994e+01,2.8986103058e+01,2.7597899838e+06,2.7634494999e+06
read,13,2.9024538040e+01,2.8986156940e+01,2.7597900745e+06,2.7634443629e+06
read,14,2.9024706841e+01,2.8986102104e+01,2.7597740243e+06,2.7634495908e+06
read,15,2.9024523020e+01,2.8986112118e+01,2.7597915027e+06,2.7634486362e+06
read,16,2.9024814129e+01,2.8986311913e+01,2.7597638229e+06,2.7634295885e+06
read,17,2.9024751902e+01,2.8986325026e+01,2.7597697397e+06,2.7634283383e+06
read,18,2.9024828196e+01,2.8986459017e+01,2.7597624854e+06,2.7634155643e+06
read,19,2.9024765015e+01,2.8986497879e+01,2.7597684929e+06,2.7634118594e+06
read,20,2.9024986029e+01,2.8986459970e+01,2.7597474783e+06,2.7634154733e+06
read,21,2.9024785042e+01,2.8986474037e+01,2.7597665886e+06,2.7634141323e+06
read,22,2.9024840117e+01,2.8986530066e+01,2.7597613519e+06,2.7634087909e+06
read,23,2.9024815083e+01,2.8986474037e+01,2.7597637322e+06,2.7634141323e+06
read,24,2.9024823904e+01,2.8986452103e+01,2.7597628935e+06,2.7634162234e+06
read,25,2.9024838924e+01,2.8986375809e+01,2.7597614653e+06,2.7634234969e+06
read,26,2.9024832010e+01,2.8986469984e+01,2.7597621227e+06,2.7634145187e+06
read,27,2.9024815083e+01,2.8986479998e+01,2.7597637322e+06,2.7634135641e+06
read,28,2.9024833918e+01,2.8986470938e+01,2.7597619414e+06,2.7634144278e+06
read,29,2.9024834871e+01,2.8986510992e+01,2.7597618507e+06,2.7634106092e+06
read,30,2.9024834156e+01,2.8986467838e+01,2.7597619187e+06,2.7634147233e+06
read,31,2.9024814844e+01,2.8986474037e+01,2.7597637549e+06,2.7634141323e+06
