access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.8336368084e+01,3.8334546089e+01,2.6628128303e+07,2.6629393906e+07
read,1,3.8336422920e+01,3.8334599972e+01,2.6628090214e+07,2.6629356476e+07
read,2,3.8336437941e+01,3.8334594011e+01,2.6628079781e+07,2.6629360616e+07
read,3,3.8336468935e+01,3.8334597111e+01,2.6628058253e+07,2.6629358463e+07
read,4,3.8336493969e+01,3.8334572792e+01,2.6628040864e+07,2.6629375356e+07
read,5,3.8336750984e+01,3.8334578991e+01,2.6627862346e+07,2.6629371050e+07
read,6,3.8336392879e+01,3.8334673882e+01,2.6628111080e+07,2.6629305134e+07
read,7,3.8336480856e+01,3.8334687948e+01,2.6628049972e+07,2.6629295362e+07
read,8,3.8336404085e+01,3.8334667921e+01,2.6628103297e+07,2.6629309274e+07
read,9,3.8336417198e+01,3.8334694862e+01,2.6628094188e+07,2.6629290560e+07
read,10,3.8336416006e+01,3.8334676981e+01,2.6628095016e+07,2.6629302981e+07
read,11,3.8336447001e+01,3.8334691048e+01,2.6628073488e+07,2.6629293209e+07
read,12,3.8337084055e+01,3.8334679127e+01,2.6627631004e+07,2.6629301490e+07
read,13,3.8336407185e+01,3.8334688902e+01,2.6628101144e+07,2.6629294700e+07
read,14,3.8336373091e+01,3.8334685087e+01,2.6628124825e+07,2.6629297350e+07
read,15,3.8336435795e+01,3.8334723949e+01,2.6628081271e+07,2.6629270354e+07
read,16,3.8336340904e+01,3.8334604025e+01,2.6628147182e+07,2.6629353660e+07
read,17,3.8336404085e+01,3.8334669828e+01,2.6628103297e+07,2.6629307949e+07
read,18,3.8336416960e+01,3.8334651947e+01,2.6628094354e+07,2.6629320371e+07
read,19,3.8336385012e+01,3.8334660053e+01,2.6628116545e+07,2.6629314740e+07
read,20,3.8336397886e+01,3.8334611177e+01,2.6628107602e+07,2.6629348692e+07
read,21,3.8336943865e+01,3.8334552050e+01,2.6627728376e+07,2.6629389765e+07
read,22,3.8336332083e+01,3.8334666967e+01,2.6628153309e+07,2.6629309937e+07
read,23,3.8336380005e+01,3.8334701061e+01,2.6628120023e+07,2.6629286253e+07
read,24,3.8336451054e+01,3.8334696054e+01,2.6628070673e+07,2.6629289731e+07
read,25,3.8336467981e+01,3.8334748983e+01,2.6628058915e+07,2.6629252964e+07
read,26,3.8336428165e+01,3.8334676981e+01,2.6628086571e+07,2.6629302981e+07
read,27,3.8336472988e+01,3.8334726810e+01,2.6628055437e+07,2.6629268367e+07
read,28,3.8336812973e+01,3.8334687948e+01,2.6627819290e+07,2.6629295362e+07
read,29,3.8336452007e+01,3.8334699869e+01,2.6628070010e+07,2.6629287082e+07
read,30,3.8336338043e+01,3.8334697962e+01,2.6628149169e+07,2.6629288406e+07
read,31,3.8336418152e+01,3.8334677935e+01,2.6628093526e+07,2.6629302318e+07
read,32,3.8336344004e+01,3.8334606886e+01,2.6628145029e+07,2.6629351673e+07
read,33,3.8336404085e+01,3.8334656954e+01,2.6628103297e+07,2.6629316893e+07
read,34,3.8336410999e+01,3.8334649086e+01,2.6628098494e+07,2.6629322358e+07
read,35,3.8336404800e+01,3.8334656954e+01,2.6628102800e+07,2.6629316893e+07
read,36,3.8336400032e+01,3.8334621191e+01,2.6628106112e+07,2.6629341736e+07
read,37,3.8336895943e+01,3.8334623098e+01,2.6627761661e+07,2.6629340411e+07
read,38,3.8336372137e+01,3.8334686995e+01,2.6628125487e+07,2.6629296025e+07
read,39,3.8336403131e+01,3.8334744930e+01,2.6628103959e+07,2.6629255780e+07
read,40,3.8336382866e+01,3.8334694862e+01,2.6628118035e+07,2.6629290560e+07
read,41,3.8336400986e+01,3.8334719181e+01,2.6628105449e+07,2.6629273666e+07
read,42,3.8336390972e+01,3.8334678888e+01,2.6628112405e+07,2.6629301656e+07
read,43,3.8336436987e+01,3.8334681034e+01,2.6628080443e+07,2.6629300165e+07
read,44,3.8336938143e+01,3.8334692955e+01,2.6627732350e+07,2.6629291884e+07
read,45,3.8336395025e+01,3.8334692955e+01,2.6628109590e+07,2.6629291884e+07
read,46,3.8336360216e+01,3.8334692001e+01,2.6628133768e+07,2.6629292547e+07
read,47,3.8336419106e+01,3.8334695816e+01,2.6628092864e+07,2.6629289897e+07
read,48,3.8336344957e+01,3.8334617853e+01,2.6628144366e+07,2.6629344054e+07
read,49,3.8336420059e+01,3.8334671021e+01,2.6628092201e+07,2.6629307121e+07
read,50,3.8336441994e+01,3.8334665060e+01,2.6628076966e+07,2.6629311262e+07
read,51,3.8336426973e+01,3.8334666014e+01,2.6628087399e+07,2.6629310599e+07
read,52,3.8336316109e+01,3.8334640026e+01,2.6628164404e+07,2.6629328652e+07
read,53,3.8336429834e+01,3.8334642887e+01,2.6628085411e+07,2.6629326664e+07
read,54,3.8336404085e+01,3.8334728003e+01,2.6628103297e+07,2.6629267539e+07
read,55,3.8336798906e+01,3.8334758043e+01,2.6627829060e+07,2.6629246671e+07
read,56,3.8336453915e+01,3.8334776878e+01,2.6628068686e+07,2.6629233587e+07
read,57,3.8336481810e+01,3.8334822893e+01,2.6628049310e+07,2.6629201623e+07
read,58,3.8336465120e+01,3.8334803104e+01,2.6628060902e+07,2.6629215369e+07
read,59,3.8336982965e+01,3.8334815979e+01,2.6627701218e+07,2.6629206426e+07
read,60,3.8336528063e+01,3.8334737778e+01,2.6628017183e+07,2.6629260748e+07
read,61,3.8336430073e+01,3.8334764004e+01,2.6628085246e+07,2.6629242530e+07
read,62,3.8336426020e+01,3.8334792137e+01,2.6628088061e+07,2.6629222988e+07
read,63,3.8336535931e+01,3.8334836006e+01,2.6628011718e+07,2.6629192514e+07
read,64,3.8336364031e+01,3.8334567070e+01,2.6628131118e+07,2.6629379331e+07
read,65,3.8336427927e+01,3.8334619999e+01,2.6628086736e+07,2.6629342564e+07
read,66,3.8336437941e+01,3.8334610939e+01,2.6628079781e+07,2.6629348857e+07
read,67,3.8336827993e+01,3.8334614992e+01,2.6627808857e+07,2.6629346042e+07
read,68,3.8336368084e+01,3.8334580183e+01,2.6628128303e+07,2.6629370222e+07
read,69,3.8336391926e+01,3.8334583044e+01,2.6628111742e+07,2.6629368235e+07
read,70,3.8336386919e+01,3.8334699869e+01,2.6628115220e+07,2.6629287082e+07
read,71,3.8336455107e+01,3.8334733963e+01,2.6628067858e+07,2.6629263398e+07
read,72,3.8336382866e+01,3.8334654093e+01,2.6628118035e+07,2.6629318880e+07
read,73,3.8336390018e+01,3.8334706068e+01,2.6628113067e+07,2.6629282775e+07
read,74,3.8336431980e+01,3.8334678173e+01,2.6628083921e+07,2.6629302153e+07
read,75,3.8336446047e+01,3.8334690094e+01,2.6628074150e+07,2.6629293872e+07
read,76,3.8336508036e+01,3.8334636211e+01,2.6628031094e+07,2.6629331302e+07
read,77,3.8336367846e+01,3.8334660053e+01,2.6628128468e+07,2.6629314740e+07
read,78,3.8336380005e+01,3.8334688187e+01,2.6628120023e+07,2.6629295197e+07
read,79,3.8336370945e+01,3.8334706068e+01,2.6628126315e+07,2.6629282775e+07
