access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,4.7802947402e+02,4.7802921009e+02,1.6622195167e+08,1.6622204345e+08
read,1,4.7802947402e+02,4.7802920699e+02,1.6622195167e+08,1.6622204452e+08
read,2,4.7802946901e+02,4.7802920818e+02,1.6622195341e+08,1.6622204411e+08
read,3,4.7802946806e+02,4.7802920914e+02,1.6622195374e+08,1.6622204378e+08
read,4,4.7802947307e+02,4.7802921200e+02,1.6622195200e+08,1.6622204278e+08
read,5,4.7802947307e+02,4.7802920818e+02,1.6622195200e+08,1.6622204411e+08
read,6,4.7802947593e+02,4.7802921104e+02,1.6622195101e+08,1.6622204311e+08
read,7,4.7802947211e+02,4.7802921200e+02,1.6622195233e+08,1.6622204278e+08
read,8,4.7802947998e+02,4.7802923298e+02,1.6622194960e+08,1.6622203549e+08
read,9,4.7802946997e+02,4.7802922893e+02,1.6622195308e+08,1.6622203690e+08
read,10,4.7802947402e+02,4.7802924299e+02,1.6622195167e+08,1.6622203200e+08
read,11,4.7802947402e+02,4.7802923989e+02,1.6622195167e+08,1.6622203308e+08
read,12,4.7802947211e+02,4.7802921820e+02,1.6622195233e+08,1.6622204063e+08
read,13,4.7802947998e+02,4.7802922583e+02,1.6622194960e+08,1.6622203797e+08
read,14,4.7802947807e+02,4.7802922297e+02,1.6622195026e+08,1.6622203897e+08
read,15,4.7802947998e+02,4.7802922082e+02,1.6622194960e+08,1.6622203972e+08
