access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,2.1894289017e+01,2.1891686201e+01,1.3395580326e+09,1.3397172996e+09
read,1,2.1894318819e+01,2.1891654015e+01,1.3395562092e+09,1.3397192693e+09
read,2,2.1894255877e+01,2.1891717911e+01,1.3395600602e+09,1.3397153590e+09
read,3,2.1894289017e+01,2.1891725063e+01,1.3395580326e+09,1.3397149213e+09
read,4,2.1894268990e+01,2.1891731024e+01,1.3395592579e+09,1.3397145565e+09
read,5,2.1894263029e+01,2.1891710043e+01,1.3395596226e+09,1.3397158405e+09
read,6,2.1894211054e+01,2.1891804218e+01,1.3395628026e+09,1.3397100772e+09
read,7,2.1894200087e+01,2.1891820908e+01,1.3395634736e+09,1.3397090559e+09
read,8,2.1894232988e+01,2.1891759872e+01,1.3395614606e+09,1.3397127911e+09
read,9,2.1894252062e+01,2.1891724825e+01,1.3395602936e+09,1.3397149359e+09
read,10,2.1894232035e+01,2.1891819000e+01,1.3395615189e+09,1.3397091726e+09
read,11,2.1894196987e+01,2.1891793013e+01,1.3395636632e+09,1.3397107630e+09
read,12,2.1894189119e+01,2.1891772032e+01,1.3395641446e+09,1.3397120469e+09
read,13,2.1894222975e+01,2.1891738892e+01,1.3395620732e+09,1.3397140750e+09
read,14,2.1894140959e+01,2.1891824007e+01,1.3395670913e+09,1.3397088662e+09
read,15,2.1894166946e+01,2.1891827106e+01,1.3395655012e+09,1.3397086765e+09
read,16,2.1894268036e+01,2.1891738892e+01,1.3395593163e+09,1.3397140750e+09
read,17,2.1894313097e+01,2.1891695023e+01,1.3395565593e+09,1.3397167597e+09
read,18,2.1894242048e+01,2.1891790867e+01,1.3395609063e+09,1.3397108943e+09
read,19,2.1894274950e+01,2.1891782999e+01,1.3395588932e+09,1.3397113758e+09
