rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,106743,,,,,,,,,,,7.1082407371e+02,3.0033591700e+02,,,,,,,1.4378827563e+03,1.3909339905e-03,,
0,,,,,,,,,,,,3.5580332755e+02,3.0000562596e+02,,,,,,
1,,,,,,,,,,,,3.5555002056e+02,3.0021936107e+02,,,,,,
