rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,229438,,,,,,,,,,,1.5185616006e+03,3.0217806101e+02,,,,,,,6.2676389719e+02,3.1909942627e-03,,
0,,,,,,,,,,,,7.6478360496e+02,3.0000381613e+02,,,,,,
1,,,,,,,,,,,,7.5981563897e+02,3.0196535611e+02,,,,,,
