access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.7769705782e+03,2.7013769989e+03,1.4704619947e+05,3.1446242725e+05
write,1,5.7769706519e+03,1.4835370982e+03,1.4704619760e+05,5.7260554458e+05
write,2,5.7769706452e+03,1.9845390151e+03,1.4704619777e+05,4.2804981991e+05
write,3,5.7780721550e+03,1.9419832511e+03,1.4701816544e+05,4.3742991476e+05
write,4,5.7769705780e+03,3.1372587450e+03,1.4704619948e+05,2.7077191812e+05
write,5,5.7769705498e+03,2.3810851381e+03,1.4704620020e+05,3.5676236621e+05
write,6,5.7769706850e+03,3.1885906789e+03,1.4704619676e+05,2.6641286184e+05
write,7,5.7769706020e+03,2.1803838661e+03,1.4704619887e+05,3.8960184086e+05
write,8,5.7769706039e+03,3.5808971348e+03,1.4704619882e+05,2.3722590625e+05
write,9,5.7769706218e+03,3.8471926420e+03,1.4704619836e+05,2.2080557098e+05
write,10,5.7769705849e+03,4.0239993310e+03,1.4704619930e+05,2.1110380448e+05
write,11,5.7769706171e+03,4.3027774510e+03,1.4704619849e+05,1.9742633163e+05
write,12,5.7769705539e+03,4.3445561962e+03,1.4704620009e+05,1.9552781219e+05
write,13,5.7769705942e+03,4.6691437888e+03,1.4704619907e+05,1.8193519121e+05
write,14,5.7769705219e+03,4.6986035020e+03,1.4704620091e+05,1.8079447811e+05
write,15,5.7769705560e+03,4.7189123101e+03,1.4704620004e+05,1.8001639195e+05
write,16,5.7769710369e+03,2.6722891722e+03,1.4704618780e+05,3.1788534596e+05
write,17,5.7769710469e+03,1.7798451979e+03,1.4704618754e+05,4.7727834364e+05
write,18,5.7769710460e+03,1.0919022911e+03,1.4704618757e+05,7.7798313545e+05
write,19,5.7769710360e+03,1.8487569311e+03,1.4704618782e+05,4.5948796931e+05
write,20,5.7769710450e+03,3.0018857002e+02,1.4704618759e+05,2.8298264918e+06
write,21,5.7769710422e+03,1.0926517611e+03,1.4704618766e+05,7.7744950247e+05
write,22,5.7769710619e+03,3.9516336529e+03,1.4704618716e+05,2.1496971699e+05
write,23,5.7769710519e+03,5.0852991810e+03,1.4704618742e+05,1.6704652721e+05
write,24,5.7769710510e+03,3.0729318862e+03,1.4704618744e+05,2.7644009027e+05
write,25,5.7781546540e+03,5.3988361299e+03,1.4701606635e+05,1.5734531435e+05
write,26,5.7769710519e+03,3.5337925830e+03,1.4704618742e+05,2.4038806694e+05
write,27,5.7769710519e+03,4.4136997621e+03,1.4704618742e+05,1.9246473793e+05
write,28,5.7769709430e+03,4.6757970309e+03,1.4704619019e+05,1.8167631366e+05
write,29,5.7769709392e+03,5.7769636130e+03,1.4704619029e+05,1.4704637677e+05
write,30,5.7769709468e+03,5.7515146229e+03,1.4704619009e+05,1.4769701960e+05
write,31,5.7769709430e+03,5.6562113008e+03,1.4704619019e+05,1.5018561415e+05
