access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.7578383112e+02,3.3399072313e+02,1.6746127654e+08,1.8841613166e+08
write,1,3.7578448105e+02,3.3571274018e+02,1.6746098692e+08,1.8744966315e+08
write,2,3.7578366113e+02,3.3133658600e+02,1.6746135230e+08,1.8992541942e+08
write,3,3.7578368402e+02,3.3175817013e+02,1.6746134210e+08,1.8968407030e+08
write,4,3.7578384590e+02,3.3553547096e+02,1.6746126996e+08,1.8754869607e+08
write,5,3.7578383303e+02,3.3219021797e+02,1.6746127569e+08,1.8943736648e+08
write,6,3.7578384089e+02,3.3261765909e+02,1.6746127219e+08,1.8919392385e+08
write,7,3.7578390098e+02,3.3355871892e+02,1.6746124541e+08,1.8866015635e+08
write,8,3.7578349495e+02,3.7424640012e+02,1.6746142635e+08,1.6814921946e+08
write,9,3.7578334188e+02,3.7430718994e+02,1.6746149456e+08,1.6812191097e+08
write,10,3.7578332496e+02,3.7442451692e+02,1.6746150211e+08,1.6806922950e+08
write,11,3.7578334713e+02,3.7459479308e+02,1.6746149223e+08,1.6799283179e+08
write,12,3.7578332400e+02,3.7475057006e+02,1.6746150253e+08,1.6792300023e+08
write,13,3.7578327298e+02,3.7577414799e+02,1.6746152527e+08,1.6746559177e+08
write,14,3.7578331304e+02,3.7217962909e+02,1.6746150742e+08,1.6908297807e+08
write,15,3.7578334188e+02,3.7438432908e+02,1.6746149456e+08,1.6808727069e+08
