rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,86745,,,,,,,,,,,5.7774423720e+02,3.0028858590e+02,,,,,,,1.2633445783e+03,1.5830993652e-03,,
0,,,,,,,,,,,,2.8914477799e+02,3.0000541806e+02,,,,,,
1,,,,,,,,,,,,2.8892452432e+02,3.0023411894e+02,,,,,,
