access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.6405206203e+01,3.6119785786e+01,2.3969784495e+08,2.4159194974e+08
write,1,3.6405312061e+01,3.6325795174e+01,2.3969714797e+08,2.4022184319e+08
write,2,3.6405398846e+01,3.6335219860e+01,2.3969657657e+08,2.4015953407e+08
write,3,3.6405350924e+01,3.3029101133e+01,2.3969689210e+08,2.6419881779e+08
write,4,3.6405557156e+01,3.4663777828e+01,2.3969553425e+08,2.5173971271e+08
write,5,3.6405579090e+01,3.4275383949e+01,2.3969538983e+08,2.5459231864e+08
write,6,3.6405529022e+01,3.0109352112e+01,2.3969571948e+08,2.8981857330e+08
write,7,3.6405482054e+01,3.4404374123e+01,2.3969602872e+08,2.5363779155e+08
write,8,3.6405619860e+01,3.2515738964e+01,2.3969512140e+08,2.6837001864e+08
write,9,3.6405668020e+01,3.5542015076e+01,2.3969480431e+08,2.4551926652e+08
write,10,3.6405559063e+01,3.4788830996e+01,2.3969552169e+08,2.5083480020e+08
write,11,3.6405474901e+01,3.5952016830e+01,2.3969607582e+08,2.4271933097e+08
write,12,3.6405652046e+01,3.4254582882e+01,2.3969490949e+08,2.5474691962e+08
write,13,3.6405671120e+01,3.2452288151e+01,2.3969478391e+08,2.6889473653e+08
write,14,3.6405627966e+01,3.5560540915e+01,2.3969506803e+08,2.4539135929e+08
write,15,3.6405483007e+01,3.5854588032e+01,2.3969602244e+08,2.4337887983e+08
