access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.2411925292e+02,3.1764117503e+02,2.4080552229e+08,2.4571658878e+08
write,1,3.2411873698e+02,3.1713243699e+02,2.4080590561e+08,2.4611076282e+08
write,2,3.2410785103e+02,3.0966858792e+02,2.4081399366e+08,2.5204269670e+08
write,3,3.2410710502e+02,3.1100488520e+02,2.4081454796e+08,2.5095974275e+08
write,4,3.2411944199e+02,3.2101989198e+02,2.4080538182e+08,2.4313043501e+08
write,5,3.2411229205e+02,3.1323750520e+02,2.4081069400e+08,2.4917101142e+08
write,6,3.2411472106e+02,3.1879738998e+02,2.4080888930e+08,2.4482542341e+08
write,7,3.2411064005e+02,3.1053353810e+02,2.4081192142e+08,2.5134066504e+08
write,8,3.2411701393e+02,3.1488237119e+02,2.4080718577e+08,2.4786940498e+08
write,9,3.2411845803e+02,3.2399291301e+02,2.4080611286e+08,2.4089942357e+08
write,10,3.2411772394e+02,3.1304052401e+02,2.4080665826e+08,2.4932780263e+08
write,11,3.2411702394e+02,3.1426436400e+02,2.4080717833e+08,2.4835684514e+08
write,12,3.2411155987e+02,3.1127948093e+02,2.4081123801e+08,2.5073835818e+08
write,13,3.2409989715e+02,3.0009743381e+02,2.4081990359e+08,2.6008121760e+08
write,14,3.2411571503e+02,3.1053322792e+02,2.4080815081e+08,2.5134091610e+08
write,15,3.2410265899e+02,3.0636521697e+02,2.4081785144e+08,2.5476033721e+08
