access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,5.5678448081e+02,5.5674207807e+02,1.7883462818e+06,1.7884824863e+06
write,1,5.5678448796e+02,5.5674208903e+02,1.7883462588e+06,1.7884824511e+06
write,2,5.5678449702e+02,5.5674208498e+02,1.7883462297e+06,1.7884824641e+06
write,3,5.5678448009e+02,5.5674207091e+02,1.7883462841e+06,1.7884825093e+06
write,4,5.5678448486e+02,5.5674207306e+02,1.7883462687e+06,1.7884825024e+06
write,5,5.5678446794e+02,5.5674208403e+02,1.7883463231e+06,1.7884824671e+06
write,6,5.5678448391e+02,5.5674206305e+02,1.7883462718e+06,1.7884825345e+06
write,7,5.5678446102e+02,5.5674206400e+02,1.7883463453e+06,1.7884825315e+06
write,8,5.5678518295e+02,5.5674206305e+02,1.7883440265e+06,1.7884825345e+06
write,9,5.5678446198e+02,5.5674208903e+02,1.7883463423e+06,1.7884824511e+06
write,10,5.5678447604e+02,5.5674209118e+02,1.7883462971e+06,1.7884824442e+06
write,11,5.5678445911e+02,5.5674207592e+02,1.7883463514e+06,1.7884824932e+06
write,12,5.5678447509e+02,5.5674208903e+02,1.7883463001e+06,1.7884824511e+06
write,13,5.5678444815e+02,5.5674205303e+02,1.7883463867e+06,1.7884825667e+06
write,14,5.5678448296e+02,5.5674208307e+02,1.7883462749e+06,1.7884824702e+06
write,15,5.5678447914e+02,5.5674207616e+02,1.7883462871e+06,1.7884824924e+06
