access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,3.9128295169e+03,3.9127557189e+03,2.5447657551e+05,2.5448137515e+05
read,1,3.9128295429e+03,3.9127557199e+03,2.5447657382e+05,2.5448137509e+05
read,2,3.9128295209e+03,3.9127557220e+03,2.5447657524e+05,2.5448137495e+05
read,3,3.9128295228e+03,3.9127557180e+03,2.5447657512e+05,2.5448137522e+05
read,4,3.9128295360e+03,3.9127557280e+03,2.5447657427e+05,2.5448137456e+05
read,5,3.9128294930e+03,3.9127557230e+03,2.5447657706e+05,2.5448137489e+05
read,6,3.9128295429e+03,3.9127557359e+03,2.5447657382e+05,2.5448137405e+05
read,7,3.9128295090e+03,3.9127557251e+03,2.5447657602e+05,2.5448137475e+05
read,8,3.9128294880e+03,3.9127557220e+03,2.5447657738e+05,2.5448137495e+05
read,9,3.9128294909e+03,3.9127557280e+03,2.5447657720e+05,2.5448137456e+05
read,10,3.9128295140e+03,3.9127557421e+03,2.5447657569e+05,2.5448137365e+05
read,11,3.9128294830e+03,3.9127557211e+03,2.5447657771e+05,2.5448137501e+05
read,12,3.9128295078e+03,3.9127557249e+03,2.5447657610e+05,2.5448137477e+05
read,13,3.9128295319e+03,3.9127557330e+03,2.5447657453e+05,2.5448137424e+05
read,14,3.9128295228e+03,3.9127557349e+03,2.5447657512e+05,2.5448137412e+05
read,15,3.9128295059e+03,3.9127557280e+03,2.5447657622e+05,2.5448137456e+05
