access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,8.0834022045e+01,6.8103296041e+01,3.0850554468e+06,3.6617528739e+06
write,1,8.0834722996e+01,3.1518851042e+01,3.0850286951e+06,7.9120092185e+06
write,2,8.0834000111e+01,8.0831566095e+01,3.0850562840e+06,3.0851491818e+06
write,3,8.0834053993e+01,3.0566933870e+01,3.0850542275e+06,8.1584054540e+06
write,4,8.0834027052e+01,8.0831565142e+01,3.0850552558e+06,3.0851492182e+06
write,5,8.0834725142e+01,3.4450670958e+01,3.0850286132e+06,7.2386816590e+06
write,6,8.0833985090e+01,8.0831581116e+01,3.0850568572e+06,3.0851486085e+06
write,7,8.0834038019e+01,6.0185142040e+01,3.0850548372e+06,4.1435050504e+06
write,8,8.0833984137e+01,8.0831582069e+01,3.0850568936e+06,3.0851485721e+06
write,9,8.0834045172e+01,4.3937381983e+01,3.0850545642e+06,5.6757464543e+06
write,10,8.0834037066e+01,8.0831583023e+01,3.0850548736e+06,3.0851485357e+06
write,11,8.0835456133e+01,8.0831582785e+01,3.0850007154e+06,3.0851485448e+06
write,12,8.0834007025e+01,8.0831583023e+01,3.0850560201e+06,3.0851485357e+06
write,13,8.0834009171e+01,5.0339535952e+01,3.0850559382e+06,4.9539082013e+06
write,14,8.0834010124e+01,8.0831583023e+01,3.0850559018e+06,3.0851485357e+06
write,15,8.0834735155e+01,5.2569216967e+01,3.0850282310e+06,4.7437921732e+06
