access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.0104166031e+01,1.0103971958e+01,9.9646291651e+08,9.9648205614e+08
read,1,1.0104166031e+01,1.0103971958e+01,9.9646291651e+08,9.9648205614e+08
read,2,1.0104156971e+01,1.0103976965e+01,9.9646380999e+08,9.9648156235e+08
read,3,1.0104168177e+01,1.0103972912e+01,9.9646270489e+08,9.9648196208e+08
read,4,1.0104172945e+01,1.0103971004e+01,9.9646223464e+08,9.9648215019e+08
read,5,1.0104164124e+01,1.0103971958e+01,9.9646310461e+08,9.9648205614e+08
read,6,1.0104175091e+01,1.0103972912e+01,9.9646202303e+08,9.9648196208e+08
read,7,1.0104162216e+01,1.0103972912e+01,9.9646329271e+08,9.9648196208e+08
read,8,1.0104163885e+01,1.0103973866e+01,9.9646312812e+08,9.9648186803e+08
read,9,1.0104171991e+01,1.0103976011e+01,9.9646232869e+08,9.9648165641e+08
read,10,1.0104175091e+01,1.0103976965e+01,9.9646202303e+08,9.9648156235e+08
read,11,1.0104165077e+01,1.0103976965e+01,9.9646301056e+08,9.9648156235e+08
read,12,1.0104170084e+01,1.0103973866e+01,9.9646251679e+08,9.9648186803e+08
read,13,1.0104175091e+01,1.0103976011e+01,9.9646202303e+08,9.9648165641e+08
read,14,1.0104175091e+01,1.0103976011e+01,9.9646202303e+08,9.9648165641e+08
read,15,1.0104170084e+01,1.0103975058e+01,9.9646251679e+08,9.9648175046e+08
