access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
read,0,1.0787630081e+00,1.0784740448e+00,2.3116981035e+08,2.3123174934e+08
read,1,1.0787539482e+00,1.0784730911e+00,2.3117175183e+08,2.3123195382e+08
read,2,1.0787220001e+00,1.0784730911e+00,2.3117859835e+08,2.3123195382e+08
read,3,1.0787429810e+00,1.0784740448e+00,2.3117410208e+08,2.3123174934e+08
read,4,1.0787839890e+00,1.0784718990e+00,2.3116531442e+08,2.3123220941e+08
read,5,1.0787479877e+00,1.0784718990e+00,2.3117302913e+08,2.3123220941e+08
read,6,1.0787768364e+00,1.0784718990e+00,2.3116684711e+08,2.3123220941e+08
read,7,1.0787169933e+00,1.0784718990e+00,2.3117967135e+08,2.3123220941e+08
read,8,1.0787310600e+00,1.0784761906e+00,2.3117665676e+08,2.3123128928e+08
read,9,1.0787949562e+00,1.0784759521e+00,2.3116296435e+08,2.3123134040e+08
read,10,1.0787270069e+00,1.0784771442e+00,2.3117752536e+08,2.3123108480e+08
read,11,1.0787239075e+00,1.0784771442e+00,2.3117818959e+08,2.3123108480e+08
read,12,1.0787138939e+00,1.0784728527e+00,2.3118033559e+08,2.3123200494e+08
read,13,1.0787022114e+00,1.0784728527e+00,2.3118283931e+08,2.3123200494e+08
read,14,1.0787110329e+00,1.0784740448e+00,2.3118094875e+08,2.3123174934e+08
read,15,1.0787100792e+00,1.0784738064e+00,2.3118115313e+08,2.3123180046e+08
