access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,0,3.9996563196e+01,3.6533040047e+01,2.5173229766e+08,2.7559783525e+08
write,1,3.9996758938e+01,3.9730942965e+01,2.5173106570e+08,2.5341524768e+08
write,2,3.9995522022e+01,3.0190345049e+01,2.5173885082e+08,3.3349823381e+08
write,3,3.9997035980e+01,3.3807713985e+01,2.5172932207e+08,2.9781447975e+08
write,4,3.9995571852e+01,3.9041610956e+01,2.5173853719e+08,2.5788963379e+08
write,5,3.9996160030e+01,3.5946696997e+01,2.5173483515e+08,2.8009323786e+08
write,6,3.9995452881e+01,3.8187500954e+01,2.5173928601e+08,2.6365764977e+08
write,7,3.9997533083e+01,3.9581506014e+01,2.5172619349e+08,2.5437199758e+08
write,8,3.9997584105e+01,3.4201098919e+01,2.5172587238e+08,2.9438898370e+08
write,9,3.9997308969e+01,3.7522526979e+01,2.5172760397e+08,2.6833018889e+08
write,10,3.9994837046e+01,3.8705904007e+01,2.5174316226e+08,2.6012638150e+08
write,11,3.9997022867e+01,3.5897847891e+01,2.5172940460e+08,2.8047438338e+08
write,12,3.9996357203e+01,3.5527383089e+01,2.5173359416e+08,2.8339905382e+08
write,13,3.9997534037e+01,3.7165005922e+01,2.5172618749e+08,2.7091147982e+08
write,14,3.9995341063e+01,3.7494382143e+01,2.5173998982e+08,2.6853160864e+08
write,15,3.9996094942e+01,3.9971647978e+01,2.5173524482e+08,2.5188920801e+08
